date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-01-15,2160.174,2184.563,2112.902,2096.186,15910294.0,-62.11,-2.86,2120.316,2248.342,2516.839,14725970.6,13873163.55,14050857.48
2016-01-14,1991.232,2179.379,2175.012,1989.865,15648666.0,115.236,5.59,2147.533,2308.457,2552.979,14844370.6,13577997.35,14258140.78
2016-01-13,2160.323,2174.227,2059.776,2059.776,12465369.0,-87.755,-4.09,2163.836,2368.907,2582.384,12489742.5,13364416.25,14229899.88
2016-01-12,2117.251,2179.088,2147.531,2087.272,14396597.0,41.173,1.96,2245.554,2437.912,2616.68,12835560.5,13394816.35,14329592.48
2016-01-11,2188.188,2230.423,2106.358,2105.771,15208927.0,-142.632,-6.34,2299.393,2496.707,2644.767,13614107.1,13504924.25,14278912.98
2016-01-08,2297.592,2318.123,2248.99,2142.326,16502294.0,-7.534,-0.33,2376.369,2565.544,2673.013,13020356.5,13200237.45,14200638.28
2016-01-07,2415.329,2415.329,2256.524,2254.496,3875525.5,-211.842,-8.58,2469.381,2620.223,2695.339,12311624.1,12874112.25,14191910.23
2016-01-06,2433.358,2472.19,2468.366,2388.69,14194459.0,51.641,2.14,2573.978,2672.965,2715.909,14239090.0,14111277.3,14805861.2
2016-01-05,2353.233,2481.202,2416.725,2333.608,18289330.0,-74.515,-2.99,2630.27,2710.114,2727.073,13954072.2,14005283.1,15031396.85
2016-01-04,2706.275,2710.299,2491.24,2490.469,12240174.0,-222.808,-8.21,2694.022,2751.433,2743.144,13395741.4,13670079.4,14937932.65
2015-12-31,2780.539,2785.656,2714.048,2713.689,12958632.0,-65.465,-2.35,2754.72,2785.335,2753.191,13380118.4,14228551.4,15218155.65
2015-12-30,2758.25,2781.84,2779.513,2749.289,13512855.0,29.691,1.08,2771.066,2797.5,2752.894,13436600.4,14938284.2,15423488.15
2015-12-29,2732.554,2749.822,2749.822,2710.199,12769370.0,14.337,0.52,2771.952,2795.861,2744.582,13983464.6,15095383.5,15542859.7
2015-12-28,2809.519,2823.748,2735.485,2735.485,15497676.0,-59.245,-2.12,2789.958,2795.448,2739.858,14056494.0,15264368.6,15759592.3
2015-12-25,2807.514,2820.532,2794.73,2777.457,12162059.0,-1.05,-0.04,2808.845,2792.826,2736.713,13944417.4,15052901.7,16095018.3
2015-12-24,2775.984,2801.565,2795.78,2735.969,13241042.0,11.838,0.42,2815.951,2780.483,2729.454,15076984.4,15201039.1,16707107.95
2015-12-23,2845.434,2848.829,2783.942,2779.926,16247176.0,-55.91,-1.97,2823.935,2770.455,2731.325,16439968.0,15509708.2,17233030.05
2015-12-22,2836.957,2849.36,2839.852,2811.606,13134517.0,9.931,0.35,2819.769,2758.852,2737.006,16207302.4,15500445.1,17655965.15
2015-12-21,2825.315,2836.608,2829.921,2800.349,14937293.0,-0.338,-0.01,2800.939,2744.033,2735.816,16472243.2,16057510.6,17972602.5
2015-12-18,2836.916,2850.693,2830.259,2801.635,17824894.0,-5.442,-0.19,2776.808,2734.856,2732.849,16161386.0,16205785.9,18517721.25
2015-12-17,2784.97,2835.701,2835.701,2784.97,20055960.0,72.587,2.63,2745.014,2721.046,2731.343,15325093.8,16207759.9,19070911.35
2015-12-16,2760.256,2789.276,2763.114,2749.795,15083848.0,17.414,0.63,2716.976,2708.288,2728.096,14579448.4,15908692.1,19196310.25
2015-12-15,2718.251,2764.795,2745.7,2718.251,14459221.0,36.435,1.34,2697.935,2693.303,2722.998,14793587.8,15990335.9,19424436.15
2015-12-14,2642.817,2709.265,2709.265,2622.473,13383007.0,37.973,1.42,2687.127,2684.268,2721.566,15642778.0,16254816.0,20107462.0
2015-12-11,2686.305,2701.686,2671.292,2666.887,13643433.0,-24.215,-0.9,2692.904,2680.599,2725.961,16250185.8,17137134.9,20487033.85
2015-12-10,2665.275,2729.238,2695.507,2663.374,16327733.0,27.595,1.03,2697.077,2678.425,2727.904,17090426.0,18213176.8,21054919.5
2015-12-09,2677.587,2699.636,2667.912,2650.445,16154545.0,-23.746,-0.88,2699.601,2692.194,2732.294,17237935.8,18956351.9,21654079.85
2015-12-08,2723.619,2731.715,2691.658,2678.661,18705172.0,-46.491,-1.7,2688.671,2715.16,2739.132,17187084.0,19811485.2,22229107.5
2015-12-07,2699.337,2751.239,2738.149,2687.022,16420046.0,45.988,1.71,2681.408,2727.599,2741.88,16866854.0,19887694.4,22501908.4
2015-12-04,2702.563,2749.179,2692.161,2679.351,17844634.0,-15.962,-0.59,2668.295,2730.842,2741.203,18024084.0,20829656.6,22970828.5
2015-12-03,2622.486,2710.807,2708.123,2622.486,17065282.0,94.86,3.63,2659.772,2741.64,2739.666,19335927.6,21934062.8,23286065.3
2015-12-02,2653.237,2660.115,2613.263,2525.342,15900286.0,-42.082,-1.58,2684.787,2747.903,2732.496,20674768.0,22483928.4,23723261.6
2015-12-01,2669.302,2700.346,2655.345,2621.167,17104022.0,-17.236,-0.65,2741.649,2752.694,2731.048,22435886.4,22858536.4,24069645.6
2015-11-30,2658.972,2687.047,2672.581,2507.381,22206196.0,23.031,0.87,2773.789,2758.864,2719.744,22908534.8,23960108.0,23896774.35
2015-11-27,2819.364,2844.053,2649.55,2629.125,24403852.0,-183.648,-6.48,2793.388,2771.322,2707.717,23635229.2,23836932.8,23578466.6
2015-11-26,2911.853,2915.95,2833.198,2831.381,23759484.0,-64.371,-2.22,2823.508,2777.383,2699.154,24532198.0,23896662.2,23228709.7
2015-11-25,2813.51,2906.796,2897.569,2806.819,24705878.0,81.521,2.9,2811.019,2772.393,2681.758,24293088.8,24351807.8,22743307.7
