date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-02-05,1989.207,2142.869,2096.986,1956.92,58741296.0,102.921,5.16,2120.506,2430.502,2445.614,68071531.2,71699654.0,82929775.0
2016-01-29,2165.726,2185.213,1994.065,1888.25,64910488.0,-155.521,-7.24,2243.918,2485.758,2439.93,67270978.4,77643138.8,83574846.6
2016-01-22,2074.858,2249.355,2149.586,2074.858,77974232.0,36.684,1.74,2404.051,2566.367,2443.252,68233296.8,83171408.4,84396063.0
2016-01-15,2188.188,2230.423,2112.902,1989.865,73629856.0,-136.088,-6.05,2540.186,2622.424,2428.524,68799836.0,88466667.6,82788797.8
2016-01-08,2706.275,2710.299,2248.99,2142.326,65101784.0,-465.058,-17.14,2651.864,2677.275,2426.985,70324050.4,91330999.6,83010708.2
2015-12-31,2809.519,2823.748,2714.048,2710.199,54738532.0,-80.682,-2.89,2740.498,2700.204,2431.633,75327776.8,94427722.8,83633042.2
2015-12-25,2825.315,2849.36,2794.73,2735.969,69722080.0,-35.529,-1.25,2727.598,2682.638,2429.632,88015299.2,100467012.0,84837846.0
2015-12-18,2642.817,2850.693,2830.259,2622.473,80806928.0,158.967,5.95,2728.682,2648.067,2418.745,98109520.0,103514321.6,85452660.8
2015-12-11,2699.337,2751.239,2671.292,2650.445,81250928.0,-20.869,-0.78,2704.663,2586.707,2404.224,108133499.2,98866589.6,86832195.2
2015-12-04,2658.972,2749.179,2692.161,2507.381,90120416.0,42.611,1.61,2702.687,2527.845,2415.551,112337948.8,94827966.4,88259930.8
2015-11-27,2797.122,2915.95,2649.55,2629.125,118176144.0,-150.6,-5.38,2659.91,2460.726,2420.109,113527668.8,94159896.0,88310796.0
2015-11-20,2656.574,2847.899,2800.15,2654.636,120193184.0,89.989,3.32,2637.677,2394.101,2414.426,112918724.8,89506554.4,85686935.2
2015-11-13,2653.309,2827.711,2710.161,2612.263,130926824.0,48.749,1.83,2567.453,2320.137,2404.682,108919123.2,85620717.6,85013232.0
2015-11-06,2416.1,2666.399,2661.412,2407.553,102273176.0,183.135,7.39,2468.752,2234.624,2415.21,89599680.0,77110928.0,81574522.4
2015-10-30,2570.128,2586.948,2478.277,2423.597,96069016.0,-60.106,-2.37,2353.004,2176.695,2447.888,77317984.0,74690416.8,80772794.4
2015-10-23,2465.11,2549.763,2538.383,2335.663,115131424.0,89.353,3.65,2261.543,2163.063,2518.959,74792123.2,72838361.6,80343977.6
2015-10-16,2233.605,2452.94,2449.03,2232.271,100195176.0,232.374,10.48,2150.526,2176.627,2586.332,66094384.0,69208680.0,79065725.6
2015-10-09,2113.027,2230.028,2216.656,2112.58,34329608.0,133.983,6.43,2072.821,2189.423,2641.022,62322312.0,67391000.0,79889266.8
2015-09-30,2024.892,2135.512,2082.673,2007.916,40864696.0,61.701,3.05,2000.496,2221.742,2706.021,64622176.0,74797800.8,85676885.6
2015-09-25,1950.328,2130.465,2020.972,1945.354,83439712.0,37.674,1.9,2000.386,2303.257,2759.154,72062849.6,81691895.2,91281938.8
2015-09-18,2068.202,2075.671,1983.298,1794.292,71642728.0,-77.207,-3.75,2064.583,2379.492,2806.785,70884600.0,82461696.0,92617617.6
2015-09-11,1882.859,2102.225,2060.505,1859.205,81334816.0,205.473,11.08,2202.727,2434.751,2850.515,72322976.0,81867316.0,93704370.8
2015-09-02,2056.286,2058.852,1855.032,1779.181,45828928.0,-227.092,-10.91,2306.025,2489.228,2884.227,72459688.0,84405746.4,95524462.4
2015-08-28,2222.542,2246.55,2082.124,1843.186,78068064.0,-259.83,-11.1,2442.987,2595.795,2914.675,84973425.6,86038116.8,98978483.6
2015-08-21,2665.373,2720.575,2341.954,2340.917,77548464.0,-332.068,-12.42,2606.127,2719.081,2938.21,91320940.8,86855172.0,100204435.2
2015-08-14,2606.735,2747.832,2674.022,2578.907,78834608.0,97.029,3.77,2694.401,2874.856,2946.62,94038792.0,87849593.6,101771914.4
2015-08-07,2475.328,2586.529,2576.993,2371.479,82018376.0,37.149,1.46,2666.775,2996.037,2929.11,91411656.0,88922771.2,104501102.0
2015-07-31,2822.374,2924.08,2539.844,2483.916,108397616.0,-357.98,-12.35,2672.431,3092.622,2910.949,96351804.8,92387533.6,106332098.8
2015-07-24,2820.723,3014.177,2897.824,2777.914,109805640.0,114.5,4.11,2748.603,3190.3,2887.41,87102808.0,96555970.4,105518558.8
2015-07-17,2612.768,2827.551,2783.324,2439.239,91137720.0,247.435,9.76,2832.034,3215.051,2840.089,82389403.2,100871982.4,105786050.4
2015-07-10,2795.671,2795.671,2535.889,2304.761,65698928.0,-69.387,-2.66,3055.31,3234.078,2797.325,81660395.2,102773539.2,103914154.8
2015-07-03,2943.504,3008.194,2605.276,2458.285,106719120.0,-315.427,-10.8,3325.298,3266.278,2765.246,86433886.4,105541425.6,102349725.6
2015-06-26,3314.885,3459.46,2920.703,2915.939,62152632.0,-394.273,-11.89,3512.812,3279.226,2726.256,88423262.4,106643178.4,100087467.6
2015-06-19,3919.356,3919.356,3314.976,3304.65,86238616.0,-584.729,-14.99,3631.997,3233.554,2666.77,106009132.8,111918850.4,100934803.2
2015-06-12,3862.801,3922.698,3899.705,3633.724,87492680.0,13.873,0.36,3598.069,3157.34,2585.05,119354561.6,113553698.4,99959514.6
2015-06-05,3580.077,4037.959,3885.832,3580.077,89566384.0,342.988,9.68,3412.847,3018.385,2474.929,123886683.2,115694235.2,100258189.4
2015-05-29,3415.668,3677.325,3542.844,3328.457,116666000.0,26.217,0.75,3207.258,2862.184,2362.615,124648964.8,120079432.8,98763137.8
2015-05-22,3178.369,3618.236,3516.627,3178.369,150081984.0,371.292,11.8,3045.64,2729.276,2263.135,124863094.4,120276664.0,96462397.4
2015-05-15,3015.433,3271.175,3145.335,2991.328,152965760.0,171.739,5.78,2835.112,2584.521,2160.892,117828568.0,114481147.2,90074683.4
2015-05-08,2868.102,2974.367,2973.596,2753.87,110153288.0,115.706,4.05,2716.611,2465.127,2080.429,107752835.2,110700118.4,85179096.6
2015-04-30,2781.597,2918.745,2857.89,2650.425,93377792.0,123.14,4.5,2623.924,2360.572,2011.59,107501787.2,105054770.4,83239232.2
2015-04-24,2462.406,2747.624,2734.75,2411.34,117736648.0,270.76,10.99,2517.109,2264.213,1949.874,115509900.8,99158025.6,83193275.0
2015-04-17,2558.186,2596.922,2463.99,2407.851,114909352.0,-88.839,-3.48,2412.913,2173.287,1892.232,115690233.6,93531756.8,81685800.2
2015-04-10,2530.072,2568.087,2552.829,2346.888,102587096.0,42.669,1.7,2333.929,2099.985,1847.575,111133726.4,89950756.0,79107129.8
2015-04-03,2319.307,2515.575,2510.16,2266.846,108898048.0,186.342,8.02,2213.643,2012.76,1795.175,113647401.6,86365330.8,76153050.8
2015-03-27,2225.848,2405.559,2323.818,2221.713,133418360.0,110.052,4.97,2097.22,1931.473,1741.728,102607753.6,84822143.6,73062649.2
2015-03-20,2088.199,2232.078,2213.766,2088.199,118638312.0,144.694,6.99,2011.317,1863.046,1701.668,82806150.4,77446842.8,68816411.8
2015-03-13,1941.42,2070.953,2069.072,1932.82,92126816.0,117.674,6.03,1933.662,1796.994,1666.643,71373280.0,72648130.8,65461546.6
2015-03-06,1944.106,2032.218,1951.398,1940.32,115155472.0,23.354,1.21,1866.04,1737.263,1637.069,68767785.6,65668219.6,62882364.0
2015-02-27,1908.884,1936.071,1928.044,1847.73,53699808.0,33.738,1.78,1811.877,1695.731,1615.051,59083260.0,59658074.8,59888461.4
2015-02-17,1836.714,1909.906,1894.306,1836.714,34410344.0,68.818,3.77,1765.726,1662.608,1596.36,67036533.6,61423694.0,59145218.4
2015-02-13,1727.223,1828.235,1825.488,1700.875,61473960.0,94.522,5.46,1714.775,1635.534,1578.689,72087535.2,67228524.4,58537509.1
2015-02-06,1667.119,1809.719,1730.966,1660.046,79099344.0,50.386,3.0,1660.326,1611.176,1562.982,73922981.6,69839843.6,58179875.3
2015-01-30,1698.985,1759.003,1680.58,1679.692,66732844.0,-16.708,-0.98,1608.485,1595.165,1551.39,62568653.6,68263503.6,57119337.9
2015-01-23,1608.251,1744.082,1697.288,1599.661,93466176.0,57.733,3.52,1579.586,1577.59,1543.567,60232889.6,65940770.8,56318684.1
2015-01-16,1552.054,1641.533,1639.555,1550.62,59665352.0,86.316,5.56,1559.49,1551.982,1533.194,55810854.4,61303154.8,54737896.3
2015-01-09,1470.578,1583.75,1553.239,1429.084,70651192.0,81.475,5.54,1556.293,1540.289,1522.44,62369513.6,60185980.8,54099872.7
2014-12-31,1531.117,1531.117,1471.764,1450.049,22327704.0,-64.318,-4.19,1562.027,1536.292,1517.864,65756705.6,58274962.4,53827849.9
2014-12-26,1583.955,1583.955,1536.082,1489.118,55054024.0,-60.729,-3.8,1581.844,1536.875,1513.899,73958353.6,60096508.4,55178141.3
2014-12-19,1623.603,1674.977,1596.811,1568.983,71356000.0,-26.758,-1.65,1575.594,1534.372,1505.967,71648652.0,60118848.0,54869439.7
2014-12-12,1575.303,1626.339,1623.569,1499.33,92458648.0,41.662,2.63,1544.475,1530.112,1492.423,66795455.2,56866742.8,53500126.9
2014-12-05,1569.65,1631.314,1581.907,1540.423,87587152.0,11.056,0.7,1524.286,1521.843,1475.533,58002448.0,49846493.8,50884799.3
2014-11-28,1513.428,1582.483,1570.851,1497.849,63335944.0,66.018,4.39,1510.558,1514.788,1461.734,50793219.2,46519907.0,48748285.7
2014-11-21,1444.064,1509.728,1504.833,1437.992,43505516.0,63.62,4.41,1491.905,1507.615,1451.158,46234663.2,45975172.2,48284547.3
2014-11-14,1525.198,1526.375,1441.213,1434.269,47090016.0,-81.412,-5.35,1493.149,1509.544,1446.499,48589044.0,46696597.4,48967070.3
2014-11-07,1513.253,1543.717,1522.625,1505.978,48493612.0,9.358,0.62,1515.75,1514.406,1443.879,46938030.4,48172637.8,48762654.7
2014-10-31,1473.662,1539.207,1513.267,1465.956,51541008.0,35.679,2.42,1519.4,1504.591,1434.446,41690539.6,48013764.6,48572426.5
2014-10-24,1513.422,1537.673,1477.588,1473.059,40543164.0,-33.466,-2.21,1519.018,1499.436,1427.92,42246594.8,49380737.4,48375296.9
2014-10-17,1548.177,1560.059,1511.054,1488.472,55277420.0,-43.163,-2.78,1523.325,1490.922,1421.563,45715681.2,50259774.2,48190210.7
2014-10-10,1540.874,1569.055,1554.217,1537.01,38834948.0,13.343,0.87,1525.939,1477.561,1411.916,44804150.8,49620031.4,47485192.9
2014-09-30,1515.376,1540.952,1540.874,1515.376,22256158.0,29.517,1.95,1513.062,1454.734,1399.005,49407245.2,50133511.0,46946479.7
2014-09-26,1496.959,1523.25,1511.357,1480.182,54321284.0,12.233,0.82,1489.781,1429.223,1383.285,54336989.6,51923104.8,47068346.1
2014-09-19,1522.57,1529.397,1499.124,1456.502,57888596.0,-24.997,-1.64,1479.854,1408.68,1370.704,56514880.0,50976664.4,45471646.0
2014-09-12,1492.445,1532.305,1524.121,1479.055,50719768.0,34.286,2.3,1458.52,1394.701,1359.909,54803867.2,50593922.4,43266525.05
2014-09-05,1428.365,1498.257,1489.835,1427.927,61850420.0,65.366,4.59,1429.184,1383.453,1348.298,54435912.0,51237543.2,41964803.25
2014-08-29,1461.207,1461.492,1424.469,1398.56,46904880.0,-37.253,-2.55,1396.405,1373.351,1342.677,50859776.8,49352671.6,40070053.95
2014-08-22,1394.638,1465.665,1461.722,1394.638,65210736.0,69.271,4.97,1368.665,1364.302,1339.648,49509220.0,49131088.4,39019711.25
2014-08-15,1379.473,1402.75,1392.451,1370.077,49333532.0,15.006,1.09,1337.505,1356.403,1333.899,45438448.8,47369856.4,36936286.55
2014-08-08,1325.009,1381.457,1377.445,1321.203,48879992.0,51.507,3.88,1330.883,1352.203,1330.802,46383977.6,46120647.2,36017590.95
2014-08-01,1289.103,1346.221,1325.938,1286.66,43969744.0,40.17,3.12,1337.722,1346.271,1332.921,48039174.4,45350354.4,35265809.35
2014-07-25,1304.721,1332.362,1285.768,1255.69,40152096.0,-20.154,-1.54,1350.297,1343.277,1338.326,47845566.4,43759448.4,34669432.45
2014-07-18,1358.173,1367.818,1305.922,1300.757,44856880.0,-53.42,-3.93,1359.94,1337.348,1347.068,48752956.8,42213587.4,34570898.85
2014-07-11,1411.989,1418.682,1359.342,1351.77,54061176.0,-52.296,-3.71,1375.302,1332.729,1353.516,49301264.0,39966627.6,34822130.25
2014-07-04,1388.474,1428.672,1411.638,1374.298,57155976.0,22.823,1.64,1373.523,1325.116,1361.532,45857316.8,35939127.7,34597220.05
2014-06-27,1335.18,1397.965,1388.815,1335.18,43001704.0,54.833,4.11,1354.821,1313.142,1366.74,42661534.4,32692063.3,34551184.85
2014-06-20,1384.157,1397.63,1333.982,1310.492,44689048.0,-48.751,-3.53,1336.257,1312.003,1373.933,39673330.4,30787436.3,32847067.85
2014-06-13,1348.765,1386.348,1382.733,1316.84,47598416.0,32.286,2.39,1314.756,1314.995,1382.033,35674218.0,28908334.1,32483576.45
2014-06-06,1317.99,1362.978,1350.447,1303.364,36841440.0,32.32,2.45,1290.156,1311.395,1387.118,30631991.2,26502716.7,32535027.25
2014-05-30,1301.865,1341.574,1318.127,1300.092,41177064.0,22.129,1.71,1276.709,1309.4,1389.371,26020938.6,25914534.7,32565572.05
2014-05-23,1224.649,1296.835,1295.998,1213.991,28060684.0,69.525,5.67,1271.464,1319.572,1391.13,22722592.2,25181264.3,32972346.25
2014-05-16,1263.915,1293.818,1226.473,1210.812,24693486.0,-33.264,-2.64,1287.748,1333.374,1391.045,21901542.2,25579416.5,33613020.85
2014-05-09,1281.163,1327.799,1259.737,1249.564,22387282.0,-23.472,-1.83,1315.233,1356.788,1392.407,22142450.2,26928210.3,34363317.95
2014-04-30,1283.639,1287.768,1283.209,1248.318,13786177.0,-8.694,-0.67,1332.634,1374.303,1393.327,22373442.2,29677632.9,35218929.45
2014-04-25,1367.927,1384.685,1291.903,1290.356,24685332.0,-85.516,-6.21,1342.092,1397.949,1389.506,25808130.8,33255312.4,37382116.6
2014-04-18,1367.746,1380.863,1377.419,1353.777,23955434.0,13.52,0.99,1367.679,1420.337,1393.253,27639936.4,36410306.4,38371150.8
2014-04-11,1335.392,1395.036,1363.899,1327.799,25898026.0,17.161,1.27,1379.0,1435.864,1389.135,29257290.8,34906699.4,39349689.3
2014-04-04,1327.234,1360.883,1346.738,1315.492,23542242.0,16.238,1.22,1398.342,1449.072,1384.393,31713970.4,36058818.8,39960782.8
2014-03-28,1411.776,1424.254,1330.5,1317.412,30959620.0,-89.34,-6.29,1415.973,1462.841,1377.611,36981823.6,38567337.8,40700275.9
2014-03-21,1436.105,1493.392,1419.84,1379.739,33844360.0,-14.181,-0.99,1453.806,1469.342,1372.184,40702494.0,39216609.4,41463139.5
2014-03-14,1446.063,1450.383,1434.021,1378.89,32042206.0,-26.59,-1.82,1472.995,1462.688,1364.651,45180676.4,40763428.2,42872828.3
2014-03-07,1433.901,1477.96,1460.611,1426.997,38181424.0,25.717,1.79,1492.728,1448.716,1360.447,40556108.0,41646625.2,44028290.4
2014-02-28,1517.966,1571.398,1434.894,1393.002,49881508.0,-84.771,-5.58,1499.802,1428.027,1356.411,40403667.2,41798425.6,44153882.8
2014-02-21,1521.166,1561.773,1519.665,1503.813,49562972.0,3.881,0.26,1509.709,1412.352,1353.062,40152852.0,40760226.0,42011751.67
2014-02-14,1536.991,1559.774,1515.784,1475.953,56235272.0,-16.903,-1.1,1484.878,1381.063,1343.267,37730724.8,41508920.8,41746622.08
2014-02-07,1489.054,1532.817,1532.687,1483.685,8919364.0,36.709,2.45,1452.382,1366.168,1331.96,36346180.0,40331995.2,40100007.28
2014-01-30,1477.46,1507.874,1495.978,1448.474,37419220.0,11.546,0.78,1404.705,1342.406,1317.998,42737142.4,43792679.2,41900144.28
2014-01-24,1393.876,1493.637,1484.432,1362.45,48627432.0,88.923,6.37,1356.252,1319.714,1307.336,43193184.0,43862746.8,41923337.88
2014-01-17,1352.007,1423.118,1395.509,1349.246,37452336.0,42.207,3.12,1314.994,1292.382,1292.372,41367600.0,42833214.0,41603757.48
2014-01-10,1350.312,1423.837,1353.302,1312.269,49312548.0,0.462,0.03,1277.249,1275.027,1283.588,45287116.8,43709669.6,41845465.48
2013-12-27,1251.41,1297.621,1294.302,1224.988,40874176.0,40.588,3.24,1279.955,1266.614,1272.527,44317810.4,44982228.4,41632322.88
2013-12-20,1279.063,1293.936,1253.714,1245.962,39699428.0,-24.429,-1.91,1280.108,1272.177,1266.438,44848216.0,46409955.6,41663672.67
2013-12-13,1211.393,1286.72,1278.143,1211.393,39499512.0,71.36,5.91,1283.176,1284.796,1263.195,44532309.6,46509340.0,42101149.28
2013-12-06,1296.703,1317.693,1206.783,1194.745,57049920.0,-160.051,-11.71,1269.769,1293.773,1257.205,44298828.0,43263277.35,41462740.28
2013-11-29,1290.842,1369.121,1366.834,1280.008,44466016.0,71.767,5.54,1272.805,1305.47,1252.666,42132222.4,41984323.35,39886659.28
2013-11-22,1275.551,1312.065,1295.067,1275.551,43526204.0,26.015,2.05,1253.272,1297.751,1239.139,45646646.4,39868019.35,39004348.38
2013-11-15,1208.259,1287.08,1269.052,1191.182,38119896.0,57.942,4.78,1264.246,1293.589,1227.25,47971695.2,40007609.35,38345775.67
2013-11-08,1217.278,1277.427,1211.11,1204.523,38332104.0,-10.852,-0.89,1286.416,1294.959,1214.38,48486370.4,39983928.95,37906923.58
2013-11-01,1264.137,1292.966,1221.962,1198.812,46216892.0,-47.209,-3.72,1317.776,1292.362,1205.099,42227726.7,40374300.95,37272931.78
2013-10-25,1358.884,1408.455,1269.171,1255.594,62038136.0,-80.766,-5.98,1338.136,1292.149,1197.409,41836424.3,39981261.35,35451239.17
2013-10-18,1374.472,1409.496,1349.937,1317.747,55151448.0,-29.963,-2.17,1342.23,1278.44,1185.457,34089392.3,38282417.35,33558286.08
2013-10-11,1369.468,1423.965,1379.9,1357.488,40693272.0,11.988,0.88,1322.932,1260.698,1171.611,32043523.5,36917389.75,32241573.98
2013-09-30,1329.559,1368.658,1367.912,1329.559,7038885.5,44.153,3.33,1303.501,1241.593,1156.305,31481487.5,37692958.55,31864361.68
2013-09-27,1292.762,1344.394,1323.759,1291.327,44260380.0,34.117,2.65,1266.948,1220.638,1139.08,38520875.2,39662203.2,32819016.8
2013-09-18,1254.472,1297.643,1289.642,1254.472,23302976.0,36.194,2.89,1246.161,1199.862,1122.307,38126098.4,37788995.2,31880954.0
2013-09-13,1282.654,1283.701,1253.448,1210.396,44922104.0,-29.298,-2.28,1214.65,1180.528,1104.785,42475442.4,38140677.4,31051571.5
2013-09-06,1179.321,1288.262,1282.746,1178.006,37883092.0,97.601,8.23,1198.464,1160.91,1086.582,41791256.0,36683942.0,29804288.9
2013-08-30,1220.975,1253.395,1185.145,1181.889,42235824.0,-34.68,-2.84,1179.685,1133.801,1067.055,43904429.6,35829918.2,28536719.25
2013-08-23,1126.635,1225.894,1219.825,1125.586,42286496.0,87.739,7.75,1174.327,1117.836,1050.129,40803531.2,34171562.6,27053931.7
2013-08-16,1174.09,1186.293,1132.086,1131.444,45049696.0,-40.433,-3.45,1153.563,1102.669,1030.894,37451892.0,30921217.0,25403750.9
2013-08-09,1186.732,1219.119,1172.519,1153.45,41501172.0,-16.332,-1.37,1146.405,1092.474,1017.613,33805912.4,28834154.8,23912903.4
2013-08-02,1155.81,1208.325,1188.851,1095.652,48448960.0,30.497,2.63,1123.356,1082.524,1003.087,31576628.0,27565758.2,22667780.45
2013-07-26,1109.955,1207.23,1158.354,1107.335,26731332.0,42.349,3.79,1087.917,1071.017,986.34,27755406.8,26035764.8,21102266.25
2013-07-19,1096.185,1156.088,1116.005,1096.185,25528300.0,19.709,1.8,1061.346,1057.522,971.657,27539594.0,25975830.4,21050159.85
2013-07-12,1035.944,1117.685,1096.296,1015.668,26819798.0,39.023,3.69,1051.774,1044.752,960.101,24390542.0,25972912.8,21002704.25
2013-07-05,1011.265,1108.485,1057.273,1005.798,30354750.0,45.615,4.51,1038.543,1029.043,947.224,23862397.2,23962465.6,20854578.45
2013-06-28,1023.223,1063.019,1011.658,903.668,29342854.0,-13.839,-1.35,1041.693,1012.254,935.512,23554888.4,22924635.8,20217712.65
2013-06-21,1074.53,1091.906,1025.497,988.215,25652268.0,-42.65,-3.99,1054.118,1000.309,924.047,24316122.8,21243520.3,19723375.45
2013-06-14,1019.472,1069.807,1068.147,986.05,9783040.0,38.008,3.69,1053.699,982.421,910.915,24412066.8,19936300.8,19472765.95
2013-06-07,1070.732,1074.821,1030.139,1011.403,24179074.0,-42.884,-4.0,1037.729,959.12,896.877,27555283.6,19886284.8,20353055.05
2013-05-31,1075.825,1091.253,1073.023,1053.177,28817206.0,-0.759,-0.07,1019.544,942.751,881.949,24062534.0,18991652.0,20426082.15
2013-05-24,1025.173,1074.89,1073.782,1025.173,33149026.0,50.379,4.92,982.815,923.649,863.682,22294383.2,17769802.7,20034139.45
2013-05-17,989.372,1034.352,1023.403,971.352,26131988.0,35.103,3.55,946.501,901.662,843.397,18170917.8,16168767.7,19287862.95
2013-05-10,941.088,996.587,988.3,941.088,25499124.0,49.09,5.23,911.143,885.791,825.038,15460534.8,16124489.3,18863873.85
2013-05-03,887.076,940.28,939.21,883.788,6715326.0,49.829,5.6,880.51,875.45,807.497,12217286.0,16032495.7,18211457.45
2013-04-26,890.932,937.558,889.381,886.402,19976452.0,-2.829,-0.32,865.959,865.406,790.875,13920770.0,17746691.3,18330855.0
2013-04-19,844.11,895.873,892.21,824.841,12531699.0,45.598,5.39,864.483,858.77,778.977,13245222.2,17510789.5,17851269.0
