股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300427,红相电力,2016-06-08,机械行业,次新股,福建,19.950000,21.890000,19.900000,21.890000,70.439683,21.890000,0.100000,12137574.000000,255653955.790000,0.137799,1928110142.310000,6211156160.000000,1.000000,0.000000,87.670402,,137.396952,11.156647,20.460000,19.603000,18.766949,18.963928,18.865065,1日、5日均线金叉；,0.499588,0.142886,0.713404,,86.348784,75.406830,108.232693,,18.631493,21.008055,16.254932,75.000000,72.222222,82.774408,69.627315,60.067675,0.100000,1.732445
sz300427,红相电力,2016-06-07,机械行业,次新股,福建,20.020000,20.180000,19.510000,19.900000,64.036075,19.900000,-0.017769,5029268.000000,99632752.410000,0.057098,1752827402.100000,5646505600.000000,0.000000,0.000000,79.700365,,124.906320,10.142407,20.024000,19.176000,18.631493,18.852225,18.751094,1日、5日均线死叉；,0.316745,0.053711,0.526069,,79.523177,69.935853,98.697824,,18.602549,20.910421,16.294677,75.000000,70.833333,64.475714,58.259490,53.954382,0.033070,0.786006
sz300427,红相电力,2016-06-06,机械行业,次新股,福建,20.200000,20.690000,19.920000,20.260000,65.194517,20.260000,-0.000986,4796977.000000,97339025.640000,0.054460,1784536842.540000,5748653440.000000,0.000000,0.000000,81.142181,,127.165931,10.325887,19.964000,18.966000,18.602549,18.794495,18.655125,10日、30日均线金叉；20日、60日均线死叉；,0.281383,-0.012048,0.586860,,80.018460,65.142191,109.770999,,18.603440,20.826640,16.380240,75.000000,69.444444,76.770079,62.114713,55.425427,0.037968,0.653634
sz300427,红相电力,2016-06-03,机械行业,次新股,福建,20.050000,20.630000,19.780000,20.280000,65.258875,20.280000,0.015523,7192917.000000,145815695.770000,0.081662,1786298478.120000,5754328320.000000,0.000000,0.000000,81.222282,,127.291465,10.336081,19.676000,18.655000,18.603440,18.742423,18.554090,10日、20日均线金叉；10日、60日均线金叉；,0.195499,-0.085405,0.561809,,75.870082,57.704057,112.202133,,18.602863,20.733431,16.472296,75.000000,66.666667,77.453831,62.324744,55.505996,0.042564,0.858308
sz300427,红相电力,2016-06-02,机械行业,次新股,福建,19.750000,20.040000,19.470000,19.970000,64.261328,19.970000,0.013191,5873451.000000,115985070.290000,0.066682,1758993126.630000,5666367680.000000,0.000000,0.000000,79.980718,,125.345689,10.178083,19.214000,18.276000,18.602863,18.665793,18.455110,20日、30日均线死叉；,0.081001,-0.155631,0.473264,,68.373024,48.621044,107.876985,,18.659234,20.828414,16.490054,66.666667,62.500000,74.522886,60.423360,54.524011,0.028919,0.726385
sz300427,红相电力,2016-06-01,机械行业,次新股,福建,19.420000,20.650000,19.400000,19.710000,63.424676,19.710000,0.005612,9099929.000000,183303430.830000,0.103312,1736091864.090000,5592594240.000000,0.000000,0.000000,78.939407,,123.713747,10.045570,18.746000,18.008000,18.659234,18.613104,18.365661,5日、20日均线金叉；5日、30日均线金叉；,-0.034755,-0.214789,0.360068,,60.752307,38.745054,104.766814,,18.655994,20.774432,16.537557,66.666667,58.333333,71.976734,58.825781,53.702738,0.063776,1.150792
sz300427,红相电力,2016-05-31,机械行业,次新股,福建,18.600000,19.950000,18.500000,19.600000,63.070707,19.600000,0.041445,9731395.000000,187712114.590000,0.110481,1726402868.400000,5561382400.000000,0.000000,0.000000,78.498852,,123.023310,9.989506,18.328000,17.812000,18.655994,18.621955,18.280856,5日、60日均线金叉；,-0.155524,-0.259798,0.208547,金叉,51.458131,27.741427,98.891540,,18.652645,20.728732,16.576559,66.666667,55.555556,70.953278,58.170946,53.361238,0.077046,1.277302
sz300427,红相电力,2016-05-30,机械行业,次新股,福建,17.970000,19.260000,17.800000,18.820000,60.560751,18.820000,0.047301,10004039.000000,187211872.840000,0.113577,1657699080.780000,5340062080.000000,0.000000,0.000000,75.374918,,118.127484,9.591964,17.968000,17.824000,18.652645,18.635200,18.191548,1日、20日均线金叉；1日、30日均线金叉；1日、60日均线金叉；5日、10日均线金叉；20日、30日均线金叉；,-0.296207,-0.285866,-0.020681,,31.732651,15.883075,63.431805,金叉,18.626282,20.783852,16.468712,66.666667,51.388889,62.959598,53.348274,50.900129,0.081247,1.331126
sz300427,红相电力,2016-05-27,机械行业,次新股,福建,17.600000,18.200000,17.430000,17.970000,57.825541,17.970000,0.019285,5720501.000000,102356596.220000,0.064945,1582829568.630000,5098879680.000000,0.000000,0.000000,71.970631,,112.792290,9.158746,17.634000,17.844506,18.626282,18.709036,18.133938,1日、10日均线金叉；,-0.392042,-0.283281,-0.217522,,4.561002,7.958286,-2.233566,,18.633070,20.884058,16.382081,58.333333,47.222222,50.618378,47.275961,48.036454,0.043676,0.868032
sz300427,红相电力,2016-05-26,机械行业,次新股,福建,17.380000,17.750000,17.010000,17.630000,56.731458,17.630000,0.000568,4981828.000000,86429500.470000,0.056559,1552881763.770000,5002406720.000000,0.000000,0.000000,70.608917,,110.658212,8.985459,17.338000,17.884882,18.633070,18.778588,18.095585,,-0.422115,-0.256091,-0.332048,,4.916050,9.656928,-4.565706,,18.644392,21.008305,16.280479,50.000000,45.833333,44.448814,44.633524,46.848119,0.041998,0.713514
