股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300432,富临精工,2016-12-14,汽车制造,次新股,四川,24.390000,24.630000,24.000000,24.230000,73.744420,24.230000,-0.001648,3457624.000000,84142948.450000,0.024932,3360227545.800000,8722800000.000000,0.000000,0.000000,42.280015,,55.555810,8.801947,25.404000,26.790000,28.736500,28.780333,27.863667,20日、30日均线死叉；,-1.064155,-0.391801,-1.344708,,10.281520,10.134796,10.574967,金叉,29.148000,34.416700,23.879300,33.333333,40.277778,13.886342,26.946020,37.158304,0.025958,0.820460
sz300432,富临精工,2016-12-13,汽车制造,次新股,四川,24.380000,24.660000,23.300000,24.270000,73.866161,24.270000,-0.009388,4955071.000000,119160045.850000,0.035730,3365774764.200000,8737200000.000000,0.000000,0.000000,42.349813,,55.647524,8.816478,26.154000,27.442000,29.148000,28.876333,27.898167,10日、60日均线死叉；,-0.886869,-0.223712,-1.326313,,7.934357,10.061434,3.680201,,29.410000,34.261984,24.558016,33.333333,41.666667,14.025990,27.075883,37.248913,0.055510,1.227588
sz300432,富临精工,2016-12-12,汽车制造,次新股,四川,26.500000,26.890000,24.300000,24.500000,74.566170,24.500000,-0.089896,5397100.000000,138997882.050000,0.038918,3397671270.000000,8820000000.000000,0.000000,0.000000,42.751150,,56.174880,8.900029,26.840000,28.008000,29.410000,28.982667,27.964667,,-0.651760,-0.057923,-1.187674,,6.093152,11.124973,-3.970491,,29.659000,34.049244,25.268756,41.666667,43.055556,14.736083,27.781598,37.756239,0.096211,1.477525
sz300432,富临精工,2016-12-09,汽车制造,次新股,四川,27.100000,27.410000,26.810000,26.920000,81.931481,26.920000,-0.006642,3157257.000000,85429294.160000,0.022766,3733277983.200000,9691200000.000000,0.000000,0.000000,46.973917,,61.723583,9.779134,27.450000,28.543000,29.659000,29.059333,28.045000,,-0.365614,0.090536,-0.912301,,7.779183,13.640884,-3.944217,,29.754500,34.000767,25.508233,41.666667,43.055556,26.499127,37.110830,43.766925,0.022140,0.964188
sz300432,富临精工,2016-12-08,汽车制造,次新股,四川,27.980000,28.120000,27.040000,27.100000,82.479315,27.100000,-0.031451,4104205.000000,112784137.140000,0.029595,3758240466.000000,9756000000.000000,0.000000,0.000000,47.288007,,62.136296,9.844522,27.656000,28.878000,29.754500,29.038667,28.080500,5日、60日均线死叉；10日、30日均线死叉；,-0.241470,0.204574,-0.892088,,10.532411,16.571734,-1.546234,,29.831000,33.932771,25.729229,41.666667,44.444444,27.878504,37.980425,44.269280,0.038599,0.901606
sz300432,富临精工,2016-12-07,汽车制造,次新股,四川,27.700000,28.060000,27.600000,27.980000,85.157610,27.980000,0.010108,2568501.000000,71516245.810000,0.018521,3880279270.800000,10072800000.000000,0.000000,0.000000,48.823558,,64.154006,10.164196,28.176000,29.111000,29.831000,29.037667,28.127000,,-0.097832,0.316085,-0.827833,,15.147858,19.591395,6.260783,,29.806500,33.823922,25.789078,50.000000,47.222222,35.381980,42.436788,46.785224,0.016606,0.458567
sz300432,富临精工,2016-12-06,汽车制造,次新股,四川,27.800000,28.030000,27.520000,27.700000,84.305425,27.700000,0.005445,3036926.000000,84329920.360000,0.021899,3841448742.000000,9972000000.000000,0.000000,0.000000,48.334974,,63.512008,10.062482,28.730000,29.382000,29.806500,29.007333,28.142667,5日、30日均线死叉；,-0.002674,0.419564,-0.844476,,13.957742,21.813164,-1.753102,,29.833000,33.751677,25.914323,41.666667,48.611111,30.416103,40.397046,45.846766,0.018512,0.455195
sz300432,富临精工,2016-12-05,汽车制造,次新股,四川,27.600000,28.270000,27.200000,27.550000,83.848897,27.550000,-0.014311,3505732.000000,97258672.110000,0.025279,3820646673.000000,9918000000.000000,0.000000,0.000000,48.073232,,63.168080,10.007992,29.176000,29.812000,29.833000,29.003333,28.162500,10日、20日均线死叉；,0.147330,0.525123,-0.755587,,15.318635,25.740875,-5.525844,,29.872000,33.675794,26.068206,41.666667,51.388889,27.944013,39.341526,45.351992,0.038283,0.479542
sz300432,富临精工,2016-12-02,汽车制造,次新股,四川,29.060000,29.510000,27.900000,27.950000,85.066304,27.950000,-0.058923,9545152.000000,273248682.890000,0.068828,3876118857.000000,10062000000.000000,0.000000,0.000000,48.771210,,64.085221,10.153298,29.636000,30.158000,29.872000,29.008333,28.192167,1日、30日均线死叉；1日、60日均线死叉；5日、20日均线死叉；,0.351919,0.619572,-0.535305,,19.246609,30.951994,-4.164161,,29.889000,33.615913,26.162087,41.666667,55.555556,30.339247,41.121646,46.436230,0.054209,1.241772
sz300432,富临精工,2016-12-01,汽车制造,次新股,四川,31.650000,31.650000,29.600000,29.700000,90.392459,29.700000,-0.034146,9349446.000000,284631611.460000,0.067417,4118809662.000000,10692000000.000000,0.000000,0.000000,51.824863,,68.097712,10.789015,30.100000,30.509000,29.889000,28.999000,28.230833,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；,0.567203,0.686485,-0.238563,,28.274676,36.804687,11.214654,,29.775500,33.501999,26.049001,50.000000,58.333333,44.130083,50.237969,51.609333,0.066667,1.193594
sz300432,富临精工,2016-11-30,汽车制造,次新股,四川,29.920000,30.860000,29.700000,30.750000,93.588152,30.750000,0.027397,7921276.000000,240671279.260000,0.057119,4264424145.000000,11070000000.000000,0.000000,0.000000,53.657056,,70.505207,11.170445,30.046000,30.683000,29.775500,28.948333,28.235667,1日、5日均线金叉；1日、10日均线金叉；,0.655552,0.716305,-0.121506,,34.078680,41.069692,20.096657,,29.593500,33.294700,25.892300,58.333333,59.722222,57.109847,57.214106,55.141495,0.038757,1.031612
sz300432,富临精工,2016-11-29,汽车制造,次新股,四川,29.800000,30.400000,29.610000,29.930000,91.092468,29.930000,0.002680,6231300.000000,186980288.020000,0.044933,4150706167.800000,10774800000.000000,0.000000,0.000000,52.226201,,68.625068,10.872566,30.034000,30.854000,29.593500,28.861000,28.225167,,0.651873,0.731493,-0.159240,,30.329977,44.565198,1.859535,,29.470000,33.170646,25.769354,58.333333,61.111111,46.956549,52.491397,52.719722,0.026466,0.743593
sz300432,富临精工,2016-11-28,汽车制造,次新股,四川,30.200000,30.450000,29.800000,29.850000,90.848987,29.850000,-0.013875,5386426.000000,162142239.040000,0.038841,4139611731.000000,10746000000.000000,0.000000,0.000000,52.086605,,68.441640,10.843505,30.448000,30.812000,29.470000,28.814333,28.256167,,0.721186,0.751398,-0.060424,死叉,36.103431,51.682809,4.944676,,29.317500,33.016524,25.618476,58.333333,62.500000,45.915631,52.017746,52.479861,0.021473,0.569999
sz300432,富临精工,2016-11-25,汽车制造,次新股,四川,29.600000,30.960000,29.250000,30.270000,92.127264,30.270000,0.028542,10276662.000000,308709262.760000,0.074103,4197857524.200000,10897200000.000000,0.000000,0.000000,52.819482,,69.404638,10.996077,30.680000,30.775000,29.317500,28.722667,28.307833,5日、10日均线死叉；,0.807311,0.758951,0.096718,,45.821813,59.472498,18.520445,,29.119000,32.806936,25.431064,66.666667,65.277778,50.227918,54.639322,53.854462,0.058104,1.001886
sz300432,富临精工,2016-11-24,汽车制造,次新股,四川,30.380000,30.460000,29.220000,29.430000,89.570710,29.430000,-0.041056,8577038.000000,256019783.170000,0.061847,4081365937.800000,10594800000.000000,0.000000,0.000000,51.353728,,67.478642,10.690933,30.918000,30.631000,29.119000,28.625333,28.351667,1日、10日均线死叉；,0.862730,0.746862,0.231737,,51.944399,66.297840,23.237518,,29.001000,32.686391,25.315609,58.333333,65.277778,40.991328,50.021518,51.415362,0.040404,0.782132
sz300432,富临精工,2016-11-23,汽车制造,次新股,四川,31.880000,31.890000,30.500000,30.690000,93.405541,30.690000,-0.040937,11428526.000000,356305654.860000,0.082409,4256103317.400000,11048400000.000000,0.000000,0.000000,53.552359,,70.367636,11.148649,31.320000,30.551000,29.001000,28.540000,28.382667,1日、5日均线死叉；,1.006444,0.717894,0.577100,,67.760349,73.474560,56.331926,,28.820000,32.427273,25.212727,58.333333,68.055556,53.372191,58.163044,55.643216,0.043438,0.847762
sz300432,富临精工,2016-11-22,汽车制造,次新股,四川,30.750000,32.100000,30.510000,32.000000,97.392549,32.000000,0.031925,11580806.000000,363725284.760000,0.083507,4437774720.000000,11520000000.000000,0.000000,0.000000,55.838237,,73.371272,11.624528,31.674000,30.231000,28.820000,28.416667,28.375000,1日、5日均线金叉；30日、60日均线金叉；,1.046946,0.645757,0.802378,,76.214991,76.331666,75.981641,,28.599000,31.924574,25.273426,66.666667,70.833333,72.289165,68.841588,60.608921,0.051274,0.888703
sz300432,富临精工,2016-11-21,汽车制造,次新股,四川,31.550000,31.900000,30.200000,31.010000,94.379467,31.010000,-0.014304,9423570.000000,290626471.640000,0.067952,4300481064.600000,11163600000.000000,0.000000,0.000000,54.110741,,71.101349,11.264894,31.176000,29.854000,28.599000,28.250667,28.340333,1日、5日均线死叉；,0.950030,0.545460,0.809141,,74.126408,76.390003,69.599218,死叉,28.433500,31.596252,25.270748,66.666667,70.833333,64.326345,64.301189,57.887068,0.054037,0.775096
sz300432,富临精工,2016-11-18,汽车制造,次新股,四川,31.350000,32.900000,30.800000,31.460000,95.749049,31.460000,0.000636,13821179.000000,441058978.080000,0.099662,4362887271.600000,11325600000.000000,0.000000,0.000000,54.895966,,72.133132,11.428364,30.870000,29.586000,28.433500,28.126000,28.353167,20日、60日均线金叉；,0.913312,0.444317,0.937989,,78.227283,77.521801,79.638248,,28.244000,31.122065,25.365935,75.000000,69.444444,72.183215,68.457709,59.683518,0.066794,1.061385
sz300432,富临精工,2016-11-17,汽车制造,次新股,四川,33.000000,33.000000,30.710000,31.440000,95.688179,31.440000,-0.031423,21150017.000000,670057438.140000,0.152509,4360113662.400000,11318400000.000000,0.000000,0.000000,54.861067,,72.087275,11.421099,30.344000,29.269000,28.244000,27.948000,28.348000,,0.807343,0.327069,0.960549,,80.525856,77.169059,87.239450,,28.081000,30.647722,25.514278,66.666667,65.277778,72.056808,68.374421,59.630157,0.070548,1.732333
sz300432,富临精工,2016-11-16,汽车制造,次新股,四川,30.000000,32.460000,30.000000,32.460000,98.792566,32.460000,0.099966,9180073.000000,293352275.660000,0.066196,4501567731.600000,11685600000.000000,1.000000,0.000000,56.640911,,74.425984,11.791630,29.782000,28.868000,28.081000,27.763000,28.337500,,0.662382,0.207000,0.910764,,84.144949,75.490661,101.453525,,27.864500,29.631122,26.097878,75.000000,61.111111,89.304367,78.003397,63.754347,0.083362,0.805727
sz300432,富临精工,2016-11-15,汽车制造,次新股,四川,29.300000,29.650000,28.890000,29.510000,89.814191,29.510000,0.001018,7214870.000000,210848051.600000,0.052025,4092460374.600000,10623600000.000000,0.000000,0.000000,51.493324,,67.662070,10.719994,28.788000,28.333000,27.864500,27.548000,28.319500,10日、60日均线金叉；,0.363869,0.093154,0.541430,,76.217423,71.163517,86.325236,,27.815500,29.621722,26.009278,75.000000,56.944444,74.721372,64.897933,55.158437,0.025780,0.655198
sz300432,富临精工,2016-11-14,汽车制造,次新股,四川,28.670000,29.930000,28.520000,29.480000,89.722885,29.480000,0.022546,13743016.000000,405649924.990000,0.099098,4088299960.800000,10612800000.000000,0.000000,0.000000,51.440975,,67.593285,10.709096,28.532000,28.128000,27.815500,27.436333,28.373333,5日、60日均线金叉；,0.277930,0.025476,0.504908,,72.185666,68.636564,79.283872,金叉,27.696500,29.353475,26.039525,66.666667,52.777778,74.425871,64.701887,55.054555,0.048907,1.288166
sz300432,富临精工,2016-11-11,汽车制造,次新股,四川,28.500000,29.000000,28.300000,28.830000,87.744599,28.830000,0.006986,9756920.000000,279821630.690000,0.070355,3998157661.800000,10378800000.000000,0.000000,0.000000,50.306761,,66.102931,10.472973,28.302000,27.860000,27.696500,27.290333,28.389000,10日、20日均线金叉；,0.167252,-0.037638,0.409779,,66.556645,66.862012,65.945912,死叉,27.622500,29.220529,26.024471,58.333333,50.000000,67.583980,60.297931,52.783327,0.024450,1.027690
sz300432,富临精工,2016-11-10,汽车制造,次新股,四川,27.910000,29.980000,27.900000,28.630000,87.135896,28.630000,0.041470,17072749.000000,494248555.450000,0.123109,3970421569.800000,10306800000.000000,0.000000,0.000000,49.957772,,65.644360,10.400320,28.194000,27.607000,27.622500,27.213333,28.426000,1日、5日均线金叉；1日、20日均线金叉；1日、60日均线金叉；,0.089735,-0.088860,0.357191,,68.264455,67.014696,70.763975,,27.534500,29.067696,26.001304,50.000000,47.222222,65.196537,58.849857,52.069120,0.075664,1.755219
sz300432,富临精工,2016-11-09,汽车制造,次新股,四川,28.230000,28.230000,27.160000,27.490000,83.666286,27.490000,-0.026213,7271105.000000,201262666.730000,0.052431,3812325845.400000,9896400000.000000,0.000000,0.000000,47.968535,,63.030509,9.986196,27.954000,27.451000,27.534500,27.153333,28.465667,1日、5日均线死叉；1日、20日均线死叉；,0.009854,-0.133509,0.286727,,70.066840,66.389816,77.420888,,27.509500,29.042609,25.976391,41.666667,45.833333,46.469548,49.161317,47.752050,0.037903,0.935457
sz300432,富临精工,2016-11-08,汽车制造,次新股,四川,28.480000,28.590000,27.920000,28.230000,85.918489,28.230000,-0.003530,5499555.000000,154720129.270000,0.039656,3914949385.800000,10162800000.000000,0.000000,0.000000,49.259794,,64.727219,10.255013,27.878000,27.409000,27.509500,27.130000,28.506667,,0.023827,-0.169350,0.386353,,77.734005,64.551304,104.099407,,27.449000,28.948431,25.949569,50.000000,45.833333,65.548460,57.170694,50.586383,0.023650,0.743641
sz300432,富临精工,2016-11-07,汽车制造,次新股,四川,28.200000,28.490000,27.810000,28.330000,86.222841,28.330000,0.001414,7869811.000000,221507323.460000,0.056748,3928817431.800000,10198800000.000000,0.000000,0.000000,49.434289,,64.956505,10.291340,27.724000,27.344000,27.449000,27.095667,28.539167,,-0.034031,-0.217644,0.367225,,74.008414,57.959953,106.105337,,27.396000,28.843029,25.948971,50.000000,44.444444,68.726016,58.348254,50.978240,0.024037,1.031467
