股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300433,蓝思科技,2016-12-14,电子器件,次新股；苹果概念,湖南,25.190000,25.380000,24.900000,25.160000,76.307716,25.160000,-0.009059,2031167.000000,51054976.440000,0.009880,5172267000.000000,54889125743.519997,0.000000,0.000000,24.040276,,8.463003,4.030307,25.846000,26.237000,26.985000,27.032333,25.986167,5日、60日均线死叉；20日、30日均线死叉；,-0.276980,0.006695,-0.567350,,21.264115,26.630103,10.532140,,27.109500,29.363057,24.855943,33.333333,34.722222,24.555639,33.384456,42.558746,0.018905,0.665244
sz300433,蓝思科技,2016-12-13,电子器件,次新股；苹果概念,湖南,25.260000,25.650000,24.850000,25.390000,77.005282,25.390000,0.009141,2843686.000000,71876122.790000,0.013833,5219549250.000000,55390894381.080002,0.000000,0.000000,24.260040,,8.540367,4.067150,26.240000,26.413000,27.109500,27.044667,25.955333,,-0.187400,0.077614,-0.530029,,25.696173,29.313097,18.462326,,27.205000,29.371715,25.038285,33.333333,34.722222,27.091650,35.186910,43.741479,0.031797,0.876281
sz300433,蓝思科技,2016-12-12,电子器件,次新股；苹果概念,湖南,26.310000,26.770000,25.010000,25.160000,76.307716,25.160000,-0.054135,5060421.000000,129555342.210000,0.024616,5172267000.000000,54889125743.519997,0.000000,0.000000,24.040276,,8.463003,4.030307,26.516000,26.585000,27.205000,27.048333,25.939167,1日、60日均线死叉；,-0.093756,0.143868,-0.475248,,27.744260,31.121559,20.989661,死叉,27.314500,29.347066,25.281934,33.333333,33.333333,20.226030,31.812187,42.202169,0.066165,1.538101
sz300433,蓝思科技,2016-12-09,电子器件,次新股；苹果概念,湖南,26.810000,27.110000,26.450000,26.600000,80.675089,26.600000,-0.011887,2068365.000000,55173060.180000,0.010061,5468295000.000000,58030633735.199997,0.000000,0.000000,25.416190,,8.947372,4.260977,26.774000,26.808000,27.314500,27.057000,25.929333,1日、5日均线死叉；1日、10日均线死叉；,0.050549,0.203274,-0.305449,,38.451832,32.810208,49.735081,,27.357500,29.460104,25.254896,33.333333,31.944444,39.761036,45.370029,50.491223,0.024517,0.752366
sz300433,蓝思科技,2016-12-08,电子器件,次新股；苹果概念,湖南,27.110000,27.350000,26.920000,26.920000,81.645616,26.920000,-0.007741,3262700.000000,88632036.350000,0.015871,5534079000.000000,58728746622.239998,0.000000,0.000000,25.721949,,9.055010,4.312237,26.696000,26.894000,27.357500,27.024000,25.900500,1日、30日均线死叉；,0.087382,0.241455,-0.308146,,40.750665,29.989396,62.273204,,27.388000,29.596655,25.179345,33.333333,31.944444,48.421651,49.683295,52.695403,0.015850,1.137657
sz300433,蓝思科技,2016-12-07,电子器件,次新股；苹果概念,湖南,26.770000,27.350000,26.770000,27.130000,82.282525,27.130000,0.013448,2990705.000000,81165714.530000,0.014548,5577249750.000000,59186883204.360001,0.000000,0.000000,25.922603,,9.125647,4.345876,26.628000,26.931000,27.388000,26.983000,25.871000,1日、10日均线金叉；1日、30日均线金叉；10日、30日均线死叉；,0.100541,0.279973,-0.358864,,35.865581,24.608761,58.379221,,27.409500,29.751447,25.067553,41.666667,31.944444,54.969538,52.697024,54.182981,0.021666,1.077060
sz300433,蓝思科技,2016-12-06,电子器件,次新股；苹果概念,湖南,26.370000,27.030000,26.370000,26.770000,81.190681,26.770000,0.012098,3068032.000000,82172462.360000,0.014924,5503242750.000000,58401506206.440002,0.000000,0.000000,25.578624,,9.004554,4.288209,26.586000,26.993000,27.409500,26.927000,25.830833,1日、5日均线金叉；,0.094493,0.324831,-0.460677,,23.069205,18.980352,31.246913,金叉,27.433500,29.865102,25.001898,33.333333,30.555556,44.187680,47.712975,51.954765,0.024953,1.103328
sz300433,蓝思科技,2016-12-05,电子器件,次新股；苹果概念,湖南,26.050000,26.540000,25.950000,26.450000,80.220154,26.450000,0.009157,2355933.000000,61843243.330000,0.011460,5437458750.000000,57703393319.400002,0.000000,0.000000,25.272866,,8.896917,4.236949,26.654000,27.143000,27.433500,26.900333,25.796833,,0.122053,0.382416,-0.520726,,13.578167,16.935925,6.862651,,27.485000,30.032221,24.937779,25.000000,30.555556,32.154698,42.802422,49.878322,0.022510,0.734810
sz300433,蓝思科技,2016-12-02,电子器件,次新股；苹果概念,湖南,26.520000,26.780000,26.060000,26.210000,79.492259,26.210000,-0.013920,2662189.000000,70103060.230000,0.012950,5388120750.000000,57179808654.120003,0.000000,0.000000,25.043547,,8.816189,4.198504,26.842000,27.303000,27.485000,26.889333,25.772333,5日、30日均线死叉；10日、20日均线死叉；,0.188036,0.447507,-0.518940,,10.367250,18.614804,-6.127857,,27.481500,29.987453,24.975547,25.000000,31.944444,21.588944,38.854450,48.271462,0.027088,0.757852
sz300433,蓝思科技,2016-12-01,电子器件,次新股；苹果概念,湖南,27.000000,27.090000,26.420000,26.580000,80.614431,26.580000,-0.012630,2806797.000000,74966386.970000,0.013653,5464183500.000000,57987001679.760002,0.000000,0.000000,25.397080,,8.940645,4.257773,27.092000,27.509000,27.481500,26.877667,25.756333,1日、30日均线死叉；,0.293956,0.512374,-0.436835,,12.793522,22.738580,-7.096594,,27.430000,29.906310,24.953690,33.333333,33.333333,26.988666,43.054097,50.671529,0.024889,0.752255
sz300433,蓝思科技,2016-11-30,电子器件,次新股；苹果概念,湖南,27.200000,27.380000,26.870000,26.920000,81.645616,26.920000,-0.007008,3010582.000000,81505064.690000,0.014645,5534079000.000000,58728746622.239998,0.000000,0.000000,25.721949,,9.055010,4.312237,27.234000,27.733000,27.430000,26.850000,25.738167,5日、20日均线死叉；,0.387200,0.566978,-0.359556,,15.800453,27.711109,-8.020860,,27.360500,29.830511,24.890489,33.333333,33.333333,33.382379,47.366638,52.991782,0.018812,0.745900
sz300433,蓝思科技,2016-11-29,电子器件,次新股；苹果概念,湖南,27.490000,27.870000,27.050000,27.110000,82.221867,27.110000,-0.010223,5195392.000000,142543839.560000,0.025272,5573138250.000000,59143251148.919998,0.000000,0.000000,25.903493,,9.118919,4.342672,27.400000,27.806000,27.360500,26.789667,25.717833,1日、20日均线死叉；,0.465964,0.611923,-0.291919,,22.317280,33.666438,-0.381034,,27.280000,29.752644,24.807356,33.333333,34.722222,37.521900,49.928485,54.323934,0.029938,1.243325
sz300433,蓝思科技,2016-11-28,电子器件,次新股；苹果概念,湖南,27.470000,27.750000,27.280000,27.390000,83.071078,27.390000,-0.002549,3889086.000000,106808037.120000,0.018918,5630699250.000000,59754099925.080002,0.000000,0.000000,26.171032,,9.213102,4.387525,27.632000,27.825000,27.280000,26.729333,25.685833,,0.540371,0.648413,-0.216084,,28.337580,39.341016,6.330709,,27.181500,29.658436,24.704564,33.333333,36.111111,44.262378,53.863937,56.323595,0.017116,0.982556
sz300433,蓝思科技,2016-11-25,电子器件,次新股；苹果概念,湖南,26.940000,27.550000,26.850000,27.460000,83.283381,27.460000,0.006229,3754022.000000,102162947.040000,0.018261,5645089500.000000,59906812119.120003,0.000000,0.000000,26.237917,,9.236648,4.398738,27.764000,27.821000,27.181500,26.647333,25.644667,5日、10日均线死叉；,0.598973,0.675423,-0.152901,,31.834434,44.842734,5.817834,,27.089000,29.577726,24.600274,33.333333,38.888889,45.983314,54.854798,56.824736,0.025650,0.931106
sz300433,蓝思科技,2016-11-24,电子器件,次新股；苹果概念,湖南,27.760000,27.900000,27.220000,27.290000,82.767788,27.290000,-0.016577,4331797.000000,118782038.320000,0.021072,5610141750.000000,59535939647.879997,0.000000,0.000000,26.075482,,9.179465,4.371506,27.926000,27.821000,27.089000,26.577667,25.606667,,0.657930,0.694536,-0.073211,死叉,35.696315,51.346884,4.395177,,27.009000,29.518617,24.499383,33.333333,43.055556,41.369924,52.927060,55.911760,0.024505,0.874721
sz300433,蓝思科技,2016-11-23,电子器件,次新股；苹果概念,湖南,28.310000,28.450000,27.750000,27.750000,84.162922,27.750000,-0.018394,3722842.000000,104289179.190000,0.018109,5704706250.000000,60539476923.000000,0.000000,0.000000,26.515010,,9.334194,4.445192,28.232000,27.845000,27.009000,26.481333,25.570333,1日、5日均线死叉；1日、10日均线死叉；,0.740921,0.703687,0.074467,,49.377806,59.172169,29.789080,,26.894000,29.394463,24.393537,33.333333,47.222222,51.237427,59.196886,59.155491,0.024761,0.565524
