date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-10-13 15:00:00,9.08,9.08,9.07,9.06,23088.3,-0.01,-0.11,9.068,9.07,9.0915,32372.4,32641.7,34925.3,0.02
2016-10-13 14:30:00,9.08,9.08,9.06,9.06,19585.4,-0.02,-0.22,9.068,9.071,9.095,33186.0,35222.9,34181.2,0.01
2016-10-13 14:15:00,9.07,9.08,9.08,9.06,35590.8,0.01,0.11,9.07,9.074,9.0995,31848.8,37461.2,33724.9,0.02
2016-10-13 14:00:00,9.07,9.08,9.07,9.05,37459.2,0.0,0.0,9.07,9.076,9.102,30670.2,38188.6,32336.1,0.03
2016-10-13 13:45:00,9.07,9.07,9.06,9.05,46138.5,-0.01,-0.11,9.07,9.079,9.105,34735.3,39138.0,30959.8,0.03
2016-10-13 13:30:00,9.07,9.08,9.07,9.06,27156.4,0.0,0.0,9.072,9.083,9.109,32911.0,45372.3,29241.5,0.02
2016-10-13 13:15:00,9.08,9.08,9.07,9.07,12899.1,-0.01,-0.11,9.074,9.089,9.1125,37259.7,44054.9,28889.9,0.01
2016-10-13 11:30:00,9.06,9.08,9.08,9.06,29697.8,0.02,0.22,9.078,9.094,9.116,43073.7,44920.4,29310.6,0.02
2016-10-13 11:15:00,9.07,9.08,9.07,9.05,57784.5,0.0,0.0,9.082,9.098,9.12,45706.9,44464.4,28736.4,0.04
2016-10-13 11:00:00,9.08,9.08,9.07,9.06,37017.2,-0.01,-0.11,9.088,9.106,9.1235,43540.6,40253.2,27007.7,0.03
2016-10-13 10:45:00,9.09,9.1,9.08,9.08,48900.1,-0.01,-0.11,9.094,9.113,9.1265,57833.6,37209.0,26671.6,0.03
2016-10-13 10:30:00,9.11,9.11,9.09,9.09,41968.9,-0.02,-0.22,9.104,9.119,9.1295,50850.1,33139.4,25148.7,0.03
2016-10-13 10:15:00,9.11,9.11,9.1,9.1,42863.8,-0.01,-0.11,9.11,9.125,9.132,46767.2,29988.5,23988.8,0.03
2016-10-13 10:00:00,9.09,9.11,9.1,9.09,46953.2,0.01,0.11,9.114,9.128,9.134,43221.9,26483.7,23092.8,0.03
2016-10-13 09:45:00,9.08,9.11,9.1,9.08,108482.0,0.02,0.22,9.124,9.131,9.136,36965.7,22781.6,21807.0,0.07
2016-10-12 14:45:00,9.12,9.14,9.13,9.12,13982.6,0.01,0.11,9.132,9.135,9.138,16584.3,13110.8,17169.5,0.01
2016-10-12 14:30:00,9.12,9.14,9.12,9.12,21554.2,0.0,0.0,9.134,9.136,9.138,15428.8,13724.8,16795.0,0.01
2016-10-12 14:15:00,9.14,9.15,9.12,9.12,25137.7,-0.02,-0.22,9.14,9.138,9.1385,13209.9,13700.7,16286.3,0.02
2016-10-12 14:00:00,9.14,9.15,9.15,9.14,15672.1,0.01,0.11,9.142,9.142,9.1395,9745.41,13008.5,15587.6,0.01
2016-10-12 13:45:00,9.14,9.15,9.14,9.14,6574.88,0.0,0.0,9.138,9.141,9.1395,8597.55,13762.3,15574.4,0.0
2016-10-12 13:30:00,9.14,9.15,9.14,9.14,8204.96,0.0,0.0,9.138,9.14,9.1395,9637.29,16134.3,16557.7,0.01
2016-10-12 13:15:00,9.13,9.15,9.15,9.13,10459.7,0.02,0.22,9.138,9.14,9.1395,12020.9,17158.0,16755.1,0.01
2016-10-12 11:30:00,9.13,9.14,9.13,9.13,7815.38,0.0,0.0,9.136,9.139,9.1385,14191.5,17989.1,17002.6,0.01
2016-10-12 11:15:00,9.14,9.14,9.13,9.13,9932.81,-0.01,-0.11,9.142,9.14,9.1385,16271.5,19702.0,18560.1,0.01
2016-10-12 11:00:00,9.14,9.15,9.14,9.13,11773.6,0.0,0.0,9.144,9.141,9.1385,18927.0,20832.5,19478.3,0.01
2016-10-12 10:45:00,9.14,9.16,9.14,9.14,20123.0,0.0,0.0,9.142,9.141,9.138,22631.2,21228.2,20023.7,0.01
2016-10-12 10:30:00,9.16,9.16,9.14,9.14,21312.9,-0.02,-0.22,9.142,9.14,9.138,22295.2,19865.2,22701.2,0.01
2016-10-12 10:15:00,9.14,9.16,9.16,9.14,18215.2,0.02,0.22,9.142,9.139,9.137,21786.7,18871.9,24349.2,0.01
2016-10-12 10:00:00,9.13,9.15,9.14,9.13,23210.2,0.01,0.11,9.138,9.137,9.135,23132.5,18166.7,25851.4,0.02
2016-10-12 09:45:00,9.14,9.14,9.13,9.12,30294.8,-0.01,-0.11,9.138,9.138,9.134,22738.0,17386.5,26643.7,0.02
2016-10-11 15:00:00,9.14,9.15,9.14,9.13,18442.7,0.0,0.0,9.14,9.139,9.133,19825.2,16981.1,26507.9,0.01
2016-10-11 14:45:00,9.14,9.15,9.14,9.13,18770.6,0.0,0.0,9.138,9.139,9.132,17435.3,16352.1,26698.1,0.01
2016-10-11 14:30:00,9.14,9.15,9.14,9.13,24944.2,0.0,0.0,9.136,9.138,9.1305,15957.2,16016.0,27628.1,0.02
2016-10-11 14:15:00,9.13,9.15,9.14,9.13,21237.5,0.01,0.11,9.136,9.137,9.1295,13201.0,17418.1,28730.6,0.01
2016-10-11 14:00:00,9.13,9.14,9.14,9.13,15731.0,0.01,0.11,9.138,9.136,9.1285,12034.9,18124.1,29818.8,0.01
2016-10-11 13:45:00,9.13,9.14,9.13,9.13,6493.23,0.0,0.0,9.138,9.135,9.1295,14136.9,18819.3,31226.9,0.0
2016-10-11 13:30:00,9.14,9.14,9.13,9.13,11380.0,-0.01,-0.11,9.14,9.136,9.1285,15269.0,25537.2,31872.2,0.01
2016-10-11 13:15:00,9.15,9.15,9.14,9.13,11163.1,-0.01,-0.11,9.14,9.135,9.127,16074.9,29826.5,32881.2,0.01
2016-10-11 11:30:00,9.15,9.15,9.15,9.13,15407.4,0.0,0.0,9.138,9.133,9.1245,21635.3,33536.2,33756.7,0.01
2016-10-11 11:15:00,9.14,9.15,9.14,9.13,26240.8,0.0,0.0,9.134,9.13,9.1215,24213.2,35900.9,34248.4,0.02
2016-10-11 11:00:00,9.12,9.14,9.14,9.12,12153.6,0.02,0.22,9.132,9.127,9.119,23501.6,36034.8,34298.0,0.01
2016-10-11 10:45:00,9.13,9.14,9.13,9.12,15409.5,0.0,0.0,9.132,9.125,9.1175,35805.5,37044.1,36598.4,0.01
2016-10-11 10:30:00,9.13,9.14,9.13,9.12,38965.1,0.0,0.0,9.13,9.123,9.1145,43578.0,39240.2,38779.2,0.03
2016-10-11 10:15:00,9.14,9.15,9.13,9.13,28296.9,-0.01,-0.11,9.128,9.122,9.112,45437.0,40043.0,38245.9,0.02
2016-10-11 10:00:00,9.12,9.14,9.13,9.12,22683.1,0.01,0.11,9.126,9.121,9.11,47588.7,41513.6,37895.6,0.02
2016-10-11 09:45:00,9.13,9.14,9.14,9.11,73672.9,0.01,0.11,9.122,9.124,9.1085,48568.0,43634.5,37702.8,0.05
2016-10-10 15:00:00,9.11,9.12,9.12,9.09,54272.2,0.01,0.11,9.118,9.121,9.106,38282.6,38207.2,35018.8,0.04
2016-10-10 14:45:00,9.13,9.13,9.12,9.1,48260.1,-0.01,-0.11,9.116,9.119,9.105,34902.4,35935.9,33658.2,0.03
2016-10-10 14:30:00,9.12,9.13,9.12,9.11,39055.0,0.0,0.0,9.116,9.116,9.103,34648.9,33977.3,31985.6,0.03
2016-10-10 14:15:00,9.11,9.13,9.11,9.1,27579.9,0.0,0.0,9.116,9.113,9.1005,35438.5,32595.9,30654.0,0.02
2016-10-10 14:00:00,9.12,9.13,9.12,9.11,22245.8,0.0,0.0,9.126,9.111,9.099,38700.9,32561.3,29463.8,0.02
2016-10-10 13:45:00,9.12,9.13,9.11,9.11,37371.0,-0.01,-0.11,9.124,9.11,9.0965,38131.7,36152.7,29349.4,0.03
2016-10-10 13:30:00,9.13,9.14,9.12,9.12,46993.0,-0.01,-0.11,9.122,9.106,9.0945,36969.5,38318.1,27780.9,0.03
2016-10-10 13:15:00,9.16,9.17,9.12,9.12,43003.0,-0.04,-0.44,9.116,9.102,9.092,33305.6,36448.9,25832.1,0.03
2016-10-10 11:30:00,9.11,9.17,9.16,9.11,43891.7,0.05,0.55,9.11,9.099,9.0895,29753.3,34277.5,24319.0,0.03
2016-10-10 11:15:00,9.12,9.13,9.11,9.11,19400.0,-0.01,-0.11,9.096,9.093,9.085,26421.6,31771.1,22922.9,0.01
2016-10-10 10:45:00,9.09,9.1,9.1,9.08,31559.7,0.01,0.11,9.096,9.091,9.083,34173.6,31830.4,22522.7,0.02
2016-10-10 10:30:00,9.1,9.1,9.09,9.09,28673.7,-0.01,-0.11,9.09,9.091,9.0805,39666.8,31380.4,22161.8,0.02
2016-10-10 10:15:00,9.09,9.1,9.09,9.09,25241.4,0.0,0.0,9.088,9.09,9.0795,39592.2,29993.8,22369.6,0.02
2016-10-10 10:00:00,9.11,9.11,9.09,9.09,27233.4,-0.02,-0.22,9.088,9.088,9.0785,38801.7,28712.0,22498.4,0.02
2016-10-10 09:45:00,9.11,9.11,9.11,9.09,58159.8,0.0,0.0,9.09,9.087,9.077,37120.5,26366.2,22219.3,0.04
2016-09-30 15:00:00,9.07,9.08,9.07,9.06,59025.5,0.0,0.0,9.086,9.083,9.075,29487.2,22546.1,20293.8,0.04
2016-09-30 14:45:00,9.08,9.09,9.08,9.07,28300.7,0.0,0.0,9.092,9.083,9.0745,23094.1,17243.7,17683.8,0.02
2016-09-30 14:30:00,9.1,9.1,9.09,9.08,21289.1,-0.01,-0.11,9.092,9.082,9.074,20395.5,15215.4,16772.5,0.01
2016-09-30 14:15:00,9.09,9.1,9.1,9.08,18827.3,0.01,0.11,9.088,9.08,9.073,18622.3,14360.5,16664.6,0.01
2016-09-30 14:00:00,9.09,9.1,9.09,9.07,19993.5,0.0,0.0,9.084,9.077,9.072,15612.0,14074.7,16247.2,0.01
2016-09-30 13:45:00,9.08,9.1,9.1,9.07,27059.9,0.02,0.22,9.08,9.075,9.071,15605.1,13214.9,15702.7,0.02
2016-09-30 13:30:00,9.07,9.09,9.08,9.07,14807.8,0.01,0.11,9.074,9.07,9.0695,11393.3,12943.1,15914.5,0.01
2016-09-30 13:15:00,9.07,9.08,9.07,9.07,12422.8,0.0,0.0,9.072,9.069,9.069,10035.2,14745.4,15847.2,0.01
