index,open_interest,total_turnover,open,limit_up,volume,high,trading_date,limit_down,close,basis_spread,low
2010-07-14 13:45:00,1399396.0,10883553820.0,3990.437,4196.311,269264.0,3990.437,2010-07-14,3794.557,3983.419,,3979.528
2010-07-14 14:00:00,1429448.0,9045685140.0,3984.761,4198.978,224370.0,3986.648,2010-07-14,3797.0,3978.687,,3974.695
2010-07-14 14:15:00,1463938.0,8460424240.0,3978.805,4201.618,209714.0,3981.885,2010-07-14,3799.253,3977.727,,3973.48
2010-07-14 14:30:00,1485362.0,9577071720.0,3978.016,4203.417,238908.0,3979.377,2010-07-14,3801.754,3978.599,,3970.128
2010-07-14 14:45:00,1496218.0,7765528200.0,3978.755,4205.253,193338.0,3979.204,2010-07-14,3803.255,3971.923,,3966.668
2010-07-14 15:00:00,1456990.0,8309681320.0,3972.454,4206.18,206800.0,3983.839,2010-07-14,3804.542,3982.826,,3971.965
2010-07-15 09:15:00,1445866.0,12881293520.0,3976.398,4191.313,320266.0,3980.287,2010-07-15,3791.338,3975.713,,3961.06
2010-07-15 09:30:00,1420416.0,7004285800.0,3975.635,4191.522,174248.0,3989.207,2010-07-15,3791.522,3984.221,,3974.176
2010-07-15 09:45:00,1417370.0,4022830480.0,3984.745,4191.923,99950.0,3985.681,2010-07-15,3791.886,3980.211,,3976.21
2010-07-15 10:00:00,1415742.0,3235012080.0,3980.694,4192.311,80334.0,3987.556,2010-07-15,3792.303,3987.538,,3979.739
2010-07-15 10:15:00,1408536.0,6244260320.0,3986.67,4192.524,154600.0,3995.635,2010-07-15,3792.503,3994.742,,3984.556
2010-07-15 10:45:00,1403930.0,7174420900.0,3994.647,4192.367,177580.0,3999.769,2010-07-15,3792.297,3990.247,,3987.246
2010-07-15 11:00:00,1416060.0,6435371220.0,3989.761,4192.822,159064.0,3990.241,2010-07-15,3792.312,3981.58,,3980.373
2010-07-15 11:15:00,1429964.0,5072362840.0,3982.07,4193.907,125396.0,3984.038,2010-07-15,3793.257,3979.523,,3976.471
2010-07-15 11:30:00,1433968.0,5847606740.0,3979.942,4194.397,145082.0,3980.487,2010-07-15,3794.088,3979.475,,3973.199
2010-07-15 13:45:00,1433850.0,3531265400.0,3979.844,4194.685,87532.0,3982.273,2010-07-15,3794.444,3980.113,,3977.498
2010-07-15 14:00:00,1428068.0,3669998400.0,3980.028,4194.193,91034.0,3983.041,2010-07-15,3794.165,3982.126,,3975.672
2010-07-15 14:15:00,1437180.0,4833863360.0,3981.791,4195.595,119932.0,3982.693,2010-07-15,3794.458,3978.694,,3975.35
2010-07-15 14:30:00,1433674.0,3657418840.0,3978.729,4196.072,90918.0,3982.875,2010-07-15,3795.66,3979.979,,3975.172
2010-07-15 14:45:00,1425482.0,4120565680.0,3980.414,4195.901,102674.0,3986.115,2010-07-15,3795.598,3982.473,,3979.933
2010-07-15 15:00:00,1402162.0,5062129800.0,3982.458,4195.825,125618.0,3982.486,2010-07-15,3795.548,3980.856,,3979.079
2010-07-16 09:15:00,1422372.0,7930153780.0,3987.3,4183.758,196990.0,3996.67,2010-07-16,3784.484,3991.872,,3982.195
2010-07-16 09:30:00,1435796.0,5635036580.0,3991.757,4184.51,139714.0,3992.227,2010-07-16,3784.942,3985.618,,3980.029
2010-07-16 09:45:00,1433746.0,3648770860.0,3985.716,4184.887,90436.0,3989.803,2010-07-16,3785.977,3987.467,,3983.831
2010-07-16 10:00:00,1447828.0,3118289580.0,3987.871,4185.539,77370.0,3990.831,2010-07-16,3786.118,3985.762,,3985.314
2010-07-16 10:15:00,1447586.0,3160946000.0,3985.239,4185.592,78936.0,3987.035,2010-07-16,3786.681,3984.31,,3981.551
2010-07-16 10:45:00,1447350.0,2659717380.0,3985.661,4185.747,66104.0,3986.144,2010-07-16,3786.678,3984.483,,3980.036
2010-07-16 11:00:00,1448628.0,2047459300.0,3985.492,4185.876,51024.0,3987.882,2010-07-16,3786.975,3986.051,,3983.711
2010-07-16 11:15:00,1449682.0,2027944940.0,3986.965,4186.035,50372.0,3990.089,2010-07-16,3786.989,3986.69,,3984.319
2010-07-16 11:30:00,1441470.0,1578765160.0,3985.762,4185.946,39106.0,3988.084,2010-07-16,3786.883,3985.416,,3984.16
2010-07-16 13:45:00,1452738.0,1630671940.0,3985.949,4186.238,40378.0,3989.332,2010-07-16,3786.915,3988.525,,3984.6
2010-07-16 14:00:00,1445214.0,4733149280.0,3988.531,4186.491,117500.0,3989.601,2010-07-16,3787.253,3982.449,,3980.656
2010-07-16 14:15:00,1438808.0,2056031100.0,3982.531,4186.134,51100.0,3985.759,2010-07-16,3787.152,3984.377,,3982.044
2010-07-16 14:30:00,1443654.0,2459323500.0,3984.439,4186.522,61172.0,3990.005,2010-07-16,3787.294,3988.198,,3983.994
2010-07-16 14:45:00,1440826.0,1914685960.0,3987.29,4186.602,47450.0,3991.168,2010-07-16,3787.625,3988.687,,3987.29
2010-07-16 15:00:00,1407192.0,4463328180.0,3987.795,4186.491,110660.0,3994.426,2010-07-16,3786.897,3993.901,,3987.636
2010-07-19 09:15:00,1438592.0,14460617300.0,3980.682,4187.353,357652.0,4009.197,2010-07-19,3787.362,4008.201,,3978.195
2010-07-19 09:30:00,1444826.0,10568450340.0,4008.208,4188.265,260602.0,4017.957,2010-07-19,3788.88,4009.687,,4005.319
2010-07-19 09:45:00,1439534.0,4744704760.0,4010.08,4188.149,116798.0,4013.809,2010-07-19,3789.22,4009.583,,4007.659
2010-07-19 10:00:00,1451436.0,3555607180.0,4009.007,4188.413,87504.0,4013.247,2010-07-19,3789.277,4012.738,,4006.644
2010-07-19 10:15:00,1457820.0,3257781920.0,4012.896,4188.998,80234.0,4016.088,2010-07-19,3789.941,4011.879,,4010.524
2010-07-19 10:45:00,1454852.0,2710269900.0,4013.875,4189.022,67014.0,4015.8,2010-07-19,3790.304,4013.883,,4012.27
2010-07-19 11:00:00,1451462.0,7500434880.0,4014.326,4189.467,184104.0,4021.854,2010-07-19,3790.293,4018.002,,4013.82
2010-07-19 11:15:00,1479594.0,6931186220.0,4019.035,4190.458,170352.0,4028.908,2010-07-19,3790.613,4023.748,,4017.188
2010-07-19 11:30:00,1505390.0,9633452740.0,4024.181,4191.507,235856.0,4041.198,2010-07-19,3791.607,4039.693,,4023.638
2010-07-19 13:45:00,1515528.0,11368636040.0,4041.621,4193.016,278556.0,4050.96,2010-07-19,3793.031,4047.164,,4041.621
2010-07-19 14:00:00,1539688.0,11540417960.0,4047.253,4194.748,281872.0,4063.021,2010-07-19,3794.103,4059.881,,4045.349
2010-07-19 14:15:00,1538420.0,6133391440.0,4060.262,4195.658,149998.0,4062.359,2010-07-19,3795.295,4060.423,,4055.272
2010-07-19 14:30:00,1538134.0,5402900060.0,4060.485,4196.027,131754.0,4063.865,2010-07-19,3796.491,4062.232,,4058.72
2010-07-19 14:45:00,1535424.0,6194274940.0,4062.164,4195.924,150682.0,4067.078,2010-07-19,3796.35,4065.2,,4060.384
2010-07-19 15:00:00,1516652.0,9030289900.0,4065.411,4196.895,219382.0,4068.489,2010-07-19,3796.71,4065.055,,4062.968
2010-07-20 09:15:00,1562240.0,13254798480.0,4071.251,4241.777,321666.0,4078.396,2010-07-20,3835.788,4071.594,,4068.929
2010-07-20 09:30:00,1566958.0,10706770600.0,4071.987,4242.471,260192.0,4074.393,2010-07-20,3837.0,4071.68,,4062.057
2010-07-20 09:45:00,1572518.0,4630352500.0,4071.908,4242.828,112606.0,4074.926,2010-07-20,3837.892,4071.099,,4067.205
2010-07-20 10:00:00,1569008.0,4839613800.0,4070.589,4242.829,117302.0,4075.991,2010-07-20,3837.971,4072.416,,4069.375
2010-07-20 10:15:00,1606482.0,12528093600.0,4072.733,4244.033,302678.0,4093.578,2010-07-20,3838.008,4092.381,,4071.803
2010-07-20 10:45:00,1612230.0,12079526360.0,4093.898,4244.949,291378.0,4107.454,2010-07-20,3839.522,4100.007,,4093.318
2010-07-20 11:00:00,1596710.0,9280607200.0,4100.266,4244.894,223654.0,4101.196,2010-07-20,3839.825,4095.99,,4091.051
2010-07-20 11:15:00,1592756.0,4856494920.0,4096.023,4244.811,117066.0,4096.049,2010-07-20,3839.789,4095.121,,4091.502
2010-07-20 11:30:00,1559360.0,6544694900.0,4095.5,4244.831,157626.0,4104.604,2010-07-20,3838.992,4103.112,,4094.572
2010-07-20 13:45:00,1574694.0,13879783720.0,4105.876,4244.673,334114.0,4123.347,2010-07-20,3839.193,4115.177,,4105.498
2010-07-20 14:00:00,1574488.0,6126331280.0,4114.471,4244.95,147440.0,4119.529,2010-07-20,3839.627,4118.251,,4112.18
2010-07-20 14:15:00,1579374.0,4260810980.0,4117.872,4245.342,102350.0,4121.28,2010-07-20,3840.091,4118.663,,4117.872
2010-07-20 14:30:00,1583296.0,3726940080.0,4118.579,4245.685,89352.0,4120.907,2010-07-20,3840.396,4115.449,,4114.849
2010-07-20 14:45:00,1574946.0,5584803820.0,4114.995,4245.845,134362.0,4116.591,2010-07-20,3840.574,4115.544,,4109.856
2010-07-20 15:00:00,1528860.0,8837638180.0,4115.033,4245.8,212182.0,4122.067,2010-07-20,3840.063,4120.401,,4114.684
2010-07-21 09:15:00,1587716.0,13558527000.0,4118.989,4302.942,326012.0,4125.149,2010-07-21,3891.196,4120.579,,4111.527
2010-07-21 09:30:00,1592816.0,10176551240.0,4120.295,4303.51,244954.0,4120.774,2010-07-21,3892.427,4117.015,,4111.528
2010-07-21 09:45:00,1610424.0,6638083520.0,4117.12,4304.334,159622.0,4119.785,2010-07-21,3893.168,4114.299,,4111.32
2010-07-21 10:00:00,1597006.0,6996239280.0,4114.095,4304.164,168194.0,4116.433,2010-07-21,3893.384,4115.808,,4109.034
2010-07-21 10:15:00,1604056.0,8754212680.0,4115.815,4304.537,210010.0,4125.494,2010-07-21,3893.541,4120.658,,4114.247
2010-07-21 10:45:00,1602930.0,3954831220.0,4120.498,4304.536,94942.0,4125.139,2010-07-21,3893.886,4122.587,,4119.576
2010-07-21 11:00:00,1618404.0,11634366220.0,4121.927,4305.231,278604.0,4138.963,2010-07-21,3893.92,4131.281,,4121.552
2010-07-21 11:15:00,1622908.0,5882768640.0,4131.862,4305.614,141142.0,4133.482,2010-07-21,3894.772,4124.442,,4123.506
2010-07-21 11:30:00,1608996.0,5459404740.0,4124.382,4305.666,130990.0,4127.693,2010-07-21,3894.638,4120.992,,4119.268
2010-07-21 13:45:00,1613370.0,4809832320.0,4120.94,4305.494,115486.0,4128.593,2010-07-21,3894.762,4124.762,,4120.94
2010-07-21 14:00:00,1611062.0,3960656180.0,4124.648,4305.54,94932.0,4129.235,2010-07-21,3894.858,4126.592,,4123.063
2010-07-21 14:15:00,1597500.0,7262151940.0,4126.504,4305.695,174372.0,4129.615,2010-07-21,3894.694,4125.492,,4120.146
2010-07-21 14:30:00,1577302.0,5207726460.0,4125.396,4305.118,125068.0,4128.909,2010-07-21,3894.357,4123.944,,4121.155
2010-07-21 14:45:00,1569204.0,5787071120.0,4124.012,4304.998,138926.0,4125.293,2010-07-21,3894.171,4116.685,,4116.091
2010-07-21 15:00:00,1509204.0,8442411100.0,4117.34,4304.74,203002.0,4122.875,2010-07-21,3892.813,4119.228,,4115.682
2010-07-22 09:15:00,1520102.0,10297501280.0,4124.425,4326.593,247790.0,4124.425,2010-07-22,3913.61,4110.587,,4108.796
2010-07-22 09:30:00,1528606.0,5588576840.0,4111.202,4326.911,134450.0,4117.171,2010-07-22,3914.597,4110.125,,4109.343
2010-07-22 09:45:00,1545532.0,7353394640.0,4110.996,4327.769,176772.0,4120.719,2010-07-22,3915.211,4118.265,,4109.103
2010-07-22 10:00:00,1556306.0,6326973700.0,4119.296,4328.189,151946.0,4126.144,2010-07-22,3915.832,4121.369,,4117.896
2010-07-22 10:15:00,1566382.0,4373305380.0,4121.126,4328.782,105054.0,4121.718,2010-07-22,3916.11,4119.861,,4117.668
2010-07-22 10:45:00,1559432.0,4094452240.0,4119.115,4328.586,98460.0,4119.742,2010-07-22,3916.336,4117.391,,4114.482
2010-07-22 11:00:00,1567052.0,3524341520.0,4117.09,4328.817,84570.0,4123.037,2010-07-22,3916.404,4121.221,,4116.497
2010-07-22 11:15:00,1556724.0,2893123060.0,4121.213,4328.823,69468.0,4121.537,2010-07-22,3916.419,4119.963,,4115.863
2010-07-22 11:30:00,1557940.0,3200809560.0,4120.921,4328.673,76748.0,4122.826,2010-07-22,3916.349,4119.749,,4117.775
2010-07-22 13:45:00,1567142.0,8495445060.0,4121.179,4329.189,203510.0,4131.836,2010-07-22,3916.594,4125.639,,4120.855
2010-07-22 14:00:00,1564554.0,3612386380.0,4125.118,4329.259,86626.0,4126.766,2010-07-22,3916.97,4122.788,,4120.687
2010-07-22 14:15:00,1565404.0,3344189780.0,4123.094,4329.373,80172.0,4124.956,2010-07-22,3916.951,4123.22,,4121.579
2010-07-22 14:30:00,1556020.0,5137850640.0,4123.27,4329.481,123294.0,4123.89,2010-07-22,3917.139,4118.421,,4116.906
2010-07-22 14:45:00,1561542.0,5955320140.0,4118.038,4330.213,143408.0,4120.441,2010-07-22,3917.147,4113.71,,4112.782
2010-07-22 15:00:00,1528872.0,6829514780.0,4114.271,4330.255,164504.0,4121.532,2010-07-22,3917.257,4119.053,,4111.395
2010-07-23 09:15:00,1648324.0,22780763220.0,4134.992,4328.966,543424.0,4159.733,2010-07-23,3913.479,4157.524,,4133.944
2010-07-23 09:30:00,1689930.0,15303566240.0,4157.965,4330.915,363700.0,4172.834,2010-07-23,3917.449,4172.83,,4155.11
2010-07-23 09:45:00,1715092.0,10834187860.0,4172.836,4331.955,256954.0,4181.134,2010-07-23,3918.912,4176.249,,4168.218
2010-07-23 10:00:00,1711302.0,12572885100.0,4175.945,4332.603,298544.0,4179.529,2010-07-23,3919.648,4170.172,,4166.448
2010-07-23 10:15:00,1712090.0,6268588460.0,4169.82,4333.193,148968.0,4174.216,2010-07-23,3920.363,4171.577,,4168.17
2010-07-23 10:45:00,1720304.0,6725461380.0,4172.572,4333.84,159818.0,4176.84,2010-07-23,3920.734,4172.981,,4169.091
2010-07-23 11:00:00,1733780.0,4409371220.0,4173.313,4334.149,104596.0,4177.602,2010-07-23,3921.424,4174.416,,4173.044
2010-07-23 11:15:00,1733204.0,3554877640.0,4174.447,4334.223,84292.0,4177.661,2010-07-23,3921.685,4173.446,,4172.085
2010-07-23 11:30:00,1716206.0,4523562800.0,4173.372,4334.327,107478.0,4175.113,2010-07-23,3921.696,4174.068,,4171.191
2010-07-23 13:45:00,1714684.0,9159084940.0,4171.772,4334.659,218078.0,4174.754,2010-07-23,3921.878,4166.641,,4161.823
2010-07-23 14:00:00,1703394.0,8797702140.0,4167.327,4334.674,209946.0,4168.705,2010-07-23,3921.939,4162.038,,4156.353
2010-07-23 14:15:00,1692416.0,5370638180.0,4162.302,4334.634,128096.0,4166.728,2010-07-23,3921.974,4163.676,,4160.464
2010-07-23 14:30:00,1682892.0,4986865140.0,4163.203,4334.554,118782.0,4168.704,2010-07-23,3921.985,4164.042,,4162.621
2010-07-23 14:45:00,1680610.0,5440489700.0,4164.037,4334.723,129448.0,4166.457,2010-07-23,3922.02,4165.383,,4158.897
2010-07-23 15:00:00,1602800.0,10322567140.0,4164.521,4334.68,245806.0,4175.111,2010-07-23,3921.41,4172.646,,4164.521
2010-07-26 09:15:00,1634258.0,12362067320.0,4173.079,4375.061,293556.0,4187.08,2010-07-26,3958.089,4182.397,,4170.021
2010-07-26 09:30:00,1646900.0,5652290800.0,4183.343,4375.586,133984.0,4184.727,2010-07-26,3958.724,4181.687,,4177.33
2010-07-26 09:45:00,1662082.0,8248705460.0,4181.713,4376.046,195928.0,4183.364,2010-07-26,3959.137,4164.756,,4163.947
2010-07-26 10:00:00,1688668.0,8415978740.0,4164.755,4377.163,200076.0,4176.698,2010-07-26,3959.738,4176.016,,4164.564
2010-07-26 10:15:00,1686544.0,4102412560.0,4175.895,4377.209,97480.0,4176.812,2010-07-26,3960.478,4173.124,,4169.252
2010-07-26 10:45:00,1685650.0,4347027060.0,4172.194,4377.3,103394.0,4173.615,2010-07-26,3960.496,4170.285,,4167.41
2010-07-26 11:00:00,1679312.0,3823453760.0,4169.328,4377.356,90946.0,4174.196,2010-07-26,3960.611,4172.176,,4169.313
2010-07-26 11:15:00,1684634.0,6693135500.0,4172.49,4377.572,159054.0,4177.622,2010-07-26,3960.671,4171.757,,4167.739
2010-07-26 11:30:00,1665438.0,6527903060.0,4171.685,4377.586,155396.0,4171.685,2010-07-26,3960.652,4166.427,,4160.067
2010-07-26 13:45:00,1654904.0,4896142180.0,4169.869,4377.211,116352.0,4173.477,2010-07-26,3960.332,4170.853,,4167.279
2010-07-26 14:00:00,1673810.0,4033539520.0,4170.206,4377.174,96672.0,4170.869,2010-07-26,3959.917,4166.441,,4163.409
2010-07-26 14:15:00,1675052.0,7175699300.0,4166.147,4376.148,171712.0,4167.049,2010-07-26,3959.39,4161.336,,4156.865
2010-07-26 14:30:00,1681212.0,4075586780.0,4162.075,4376.048,97360.0,4164.96,2010-07-26,3959.396,4164.945,,4158.593
2010-07-26 14:45:00,1675120.0,4075807080.0,4165.013,4376.033,97070.0,4166.39,2010-07-26,3959.248,4164.18,,4162.835
2010-07-26 15:00:00,1641324.0,5861329540.0,4163.593,4375.764,139728.0,4166.438,2010-07-26,3958.773,4164.542,,4161.747
2010-07-27 09:15:00,1657064.0,16212524280.0,4164.433,4377.407,387642.0,4166.707,2010-07-27,3960.151,4138.673,,4129.334
2010-07-27 09:30:00,1663550.0,8844055960.0,4139.402,4378.082,212852.0,4141.784,2010-07-27,3960.799,4129.309,,4126.408
2010-07-27 09:45:00,1644012.0,6779288220.0,4129.604,4378.246,162904.0,4135.748,2010-07-27,3961.448,4134.44,,4125.276
2010-07-27 10:00:00,1647882.0,3814869920.0,4134.484,4378.309,91758.0,4135.473,2010-07-27,3961.483,4130.18,,4127.865
2010-07-27 10:15:00,1651990.0,4564877940.0,4130.25,4378.536,109706.0,4135.093,2010-07-27,3961.722,4133.508,,4126.55
2010-07-27 10:45:00,1651268.0,2795960180.0,4133.605,4379.539,67452.0,4134.972,2010-07-27,3962.044,4133.168,,4131.238
2010-07-27 11:00:00,1653180.0,5192167860.0,4132.596,4380.098,125342.0,4134.75,2010-07-27,3962.9,4131.763,,4129.769
2010-07-27 11:15:00,1657226.0,4680233020.0,4131.62,4379.733,113206.0,4132.487,2010-07-27,3962.731,4126.304,,4125.814
2010-07-27 11:30:00,1645762.0,7785849140.0,4126.457,4380.942,187654.0,4133.603,2010-07-27,3963.091,4130.064,,4121.331
2010-07-27 13:45:00,1666850.0,7166899560.0,4129.109,4382.367,172876.0,4130.262,2010-07-27,3964.002,4120.797,,4120.797
2010-07-27 14:00:00,1664116.0,4863585780.0,4121.455,4382.579,116918.0,4130.578,2010-07-27,3965.438,4127.683,,4120.734
2010-07-27 14:15:00,1660532.0,3723485320.0,4127.726,4382.772,89738.0,4130.06,2010-07-27,3965.642,4124.91,,4123.995
2010-07-27 14:30:00,1656432.0,2337432340.0,4124.25,4382.846,56276.0,4127.864,2010-07-27,3965.748,4126.096,,4124.008
2010-07-27 14:45:00,1637470.0,3943095280.0,4126.094,4382.812,94912.0,4127.662,2010-07-27,3965.566,4122.649,,4121.944
2010-07-27 15:00:00,1615790.0,9940105480.0,4122.641,4382.473,239716.0,4123.555,2010-07-27,3965.127,4111.496,,4110.404
2010-07-28 09:15:00,1644904.0,9736724480.0,4109.433,4338.891,234764.0,4122.981,2010-07-28,3925.045,4117.961,,4101.856
2010-07-28 09:30:00,1653702.0,4487937960.0,4117.77,4339.207,108044.0,4124.253,2010-07-28,3925.871,4121.507,,4116.546
2010-07-28 09:45:00,1663016.0,7279231080.0,4121.78,4339.427,174932.0,4128.851,2010-07-28,3926.025,4124.279,,4121.661
2010-07-28 10:00:00,1668218.0,2522856860.0,4124.394,4339.651,60620.0,4127.154,2010-07-28,3926.344,4126.461,,4121.639
2010-07-28 10:15:00,1672170.0,4228925580.0,4127.208,4339.882,101640.0,4131.788,2010-07-28,3926.558,4129.934,,4123.902
2010-07-28 10:45:00,1695412.0,5312384820.0,4130.922,4340.705,127652.0,4134.093,2010-07-28,3926.871,4132.171,,4126.669
2010-07-28 11:00:00,1699242.0,6805688580.0,4132.348,4341.25,163270.0,4140.618,2010-07-28,3927.518,4140.482,,4131.43
2010-07-28 11:15:00,1696222.0,5146165080.0,4140.545,4341.385,123410.0,4144.092,2010-07-28,3927.993,4136.666,,4135.261
2010-07-28 11:30:00,1696522.0,2776686180.0,4136.187,4341.383,66676.0,4140.667,2010-07-28,3928.014,4139.925,,4135.961
2010-07-28 13:45:00,1721542.0,10609395080.0,4143.284,4342.548,254244.0,4161.14,2010-07-28,3928.027,4161.14,,4143.284
2010-07-28 14:00:00,1746206.0,10294474280.0,4161.348,4343.432,245324.0,4170.43,2010-07-28,3929.363,4166.209,,4159.426
2010-07-28 14:15:00,1757058.0,5505489440.0,4166.553,4343.74,131266.0,4170.384,2010-07-28,3930.06,4166.065,,4162.061
2010-07-28 14:30:00,1779226.0,6546172760.0,4166.115,4344.383,155676.0,4178.076,2010-07-28,3930.321,4175.563,,4165.894
2010-07-28 14:45:00,1792108.0,4755333600.0,4175.346,4344.767,113148.0,4176.427,2010-07-28,3930.865,4174.738,,4170.371
2010-07-28 15:00:00,1763246.0,7070610140.0,4175.369,4344.86,168004.0,4178.954,2010-07-28,3930.883,4175.762,,4172.247
2010-07-29 09:15:00,1818558.0,13056637020.0,4175.214,4356.776,309506.0,4196.199,2010-07-29,3940.77,4185.333,,4173.16
2010-07-29 09:30:00,1805734.0,10947382760.0,4185.028,4356.782,260228.0,4187.196,2010-07-29,3941.362,4175.561,,4167.316
2010-07-29 09:45:00,1814904.0,6065787420.0,4175.646,4356.973,144190.0,4180.11,2010-07-29,3941.551,4175.432,,4172.431
2010-07-29 10:00:00,1819428.0,6086324600.0,4175.625,4357.082,144908.0,4177.544,2010-07-29,3941.756,4168.879,,4162.167
2010-07-29 10:15:00,1797614.0,8042928760.0,4168.731,4357.202,191776.0,4170.392,2010-07-29,3941.453,4158.089,,4154.823
2010-07-29 10:45:00,1820498.0,6728224180.0,4160.401,4357.016,160364.0,4172.008,2010-07-29,3941.362,4172.008,,4159.459
2010-07-29 11:00:00,1824480.0,8182544240.0,4171.358,4357.172,194274.0,4183.946,2010-07-29,3941.747,4175.219,,4170.421
2010-07-29 11:15:00,1814652.0,4994540080.0,4175.88,4357.167,118806.0,4178.058,2010-07-29,3941.823,4166.936,,4166.216
2010-07-29 11:30:00,1810924.0,6489088860.0,4166.69,4357.135,154408.0,4174.318,2010-07-29,3941.787,4169.494,,4162.81
2010-07-29 13:45:00,1802640.0,5675228480.0,4165.206,4356.897,135174.0,4168.57,2010-07-29,3941.657,4166.187,,4162.124
2010-07-29 14:00:00,1796528.0,8557690820.0,4166.245,4356.938,203224.0,4181.008,2010-07-29,3941.568,4178.549,,4165.331
2010-07-29 14:15:00,1792230.0,5508933140.0,4178.64,4356.823,130940.0,4180.522,2010-07-29,3941.563,4176.791,,4168.431
2010-07-29 14:30:00,1797558.0,4329893320.0,4176.772,4356.882,102802.0,4181.577,2010-07-29,3941.535,4179.036,,4174.892
2010-07-29 14:45:00,1788756.0,6842927080.0,4179.168,4356.998,162588.0,4180.082,2010-07-29,3941.589,4171.047,,4165.975
2010-07-29 15:00:00,1737404.0,6304370320.0,4169.962,4356.647,149856.0,4173.788,2010-07-29,3940.647,4172.286,,4169.028
2010-07-30 09:15:00,1762248.0,11065616840.0,4176.998,4380.659,262650.0,4185.001,2010-07-30,3963.084,4177.327,,4172.985
2010-07-30 09:30:00,1766286.0,11753444960.0,4177.275,4381.044,278554.0,4190.787,2010-07-30,3963.342,4184.802,,4176.363
2010-07-30 09:45:00,1772882.0,8918205320.0,4184.164,4381.119,211064.0,4193.982,2010-07-30,3963.646,4189.469,,4183.966
2010-07-30 10:00:00,1797962.0,8829261480.0,4189.499,4381.532,209000.0,4202.212,2010-07-30,3963.771,4199.526,,4185.05
2010-07-30 10:15:00,1799996.0,8622958920.0,4199.588,4381.933,203706.0,4206.45,2010-07-30,3964.448,4204.99,,4196.346
2010-07-30 10:45:00,1785072.0,12746211000.0,4206.611,4381.998,300312.0,4214.62,2010-07-30,3964.457,4209.969,,4205.726
2010-07-30 11:00:00,1746022.0,10138260560.0,4210.313,4381.547,238880.0,4210.34,2010-07-30,3963.654,4203.509,,4201.646
2010-07-30 11:15:00,1712380.0,9601613360.0,4203.503,4380.859,226464.0,4206.322,2010-07-30,3963.216,4200.401,,4197.274
2010-07-30 11:30:00,1690150.0,7324922160.0,4200.451,4380.238,173050.0,4200.877,2010-07-30,3962.827,4199.502,,4192.088
2010-07-30 13:45:00,1726932.0,15764862040.0,4201.789,4380.829,370838.0,4226.908,2010-07-30,3962.758,4220.373,,4201.766
2010-07-30 14:00:00,1758222.0,9173347460.0,4220.697,4381.77,215542.0,4232.165,2010-07-30,3963.775,4228.336,,4218.185
2010-07-30 14:15:00,1784232.0,11740648740.0,4228.694,4382.506,275214.0,4240.487,2010-07-30,3964.741,4240.27,,4228.674
2010-07-30 14:30:00,1787476.0,7074360640.0,4240.547,4382.66,165768.0,4240.547,2010-07-30,3965.207,4234.425,,4231.915
2010-07-30 14:45:00,1765974.0,6353169660.0,4234.397,4382.635,148862.0,4238.027,2010-07-30,3965.146,4235.447,,4232.709
2010-07-30 15:00:00,1690330.0,10606541700.0,4236.16,4382.57,248710.0,4240.147,2010-07-30,3964.984,4239.02,,4231.755
2010-08-02 09:15:00,1733646.0,17413570220.0,4260.027,4421.3,404234.0,4286.713,2010-08-02,3999.445,4281.495,,4260.027
2010-08-02 09:30:00,1753394.0,8188006060.0,4281.501,4421.939,189834.0,4287.859,2010-08-02,4000.421,4286.964,,4280.33
2010-08-02 09:45:00,1762030.0,9327674400.0,4286.392,4422.168,215770.0,4299.2,2010-08-02,4000.973,4294.824,,4283.81
2010-08-02 10:00:00,1774218.0,5192329260.0,4295.711,4422.726,120112.0,4297.978,2010-08-02,4001.183,4295.169,,4289.949
2010-08-02 10:15:00,1769346.0,8324394680.0,4295.383,4422.78,192624.0,4297.235,2010-08-02,4001.498,4288.176,,4281.732
2010-08-02 10:45:00,1773742.0,8080720620.0,4289.21,4423.037,187120.0,4294.775,2010-08-02,4001.534,4287.749,,4280.691
2010-08-02 11:00:00,1774608.0,5363456940.0,4288.486,4423.164,124122.0,4290.225,2010-08-02,4001.904,4290.225,,4284.223
2010-08-02 11:15:00,1780658.0,6327746500.0,4289.65,4423.32,146252.0,4294.568,2010-08-02,4002.073,4293.781,,4286.971
2010-08-02 11:30:00,1776192.0,7253175740.0,4293.076,4423.341,167708.0,4298.286,2010-08-02,4002.017,4292.737,,4289.493
2010-08-02 13:45:00,1798922.0,13957493340.0,4290.053,4423.963,321976.0,4311.179,2010-08-02,4002.288,4301.277,,4287.052
2010-08-02 14:00:00,1798682.0,6477424600.0,4301.536,4424.112,149656.0,4303.821,2010-08-02,4002.764,4299.235,,4295.044
2010-08-02 14:15:00,1798334.0,5294491880.0,4299.214,4424.087,122226.0,4303.64,2010-08-02,4002.782,4299.48,,4297.605
2010-08-02 14:30:00,1804148.0,6837093920.0,4299.567,4424.403,157918.0,4304.481,2010-08-02,4002.848,4297.935,,4296.222
2010-08-02 14:45:00,1796576.0,5277027940.0,4297.903,4424.562,121920.0,4301.012,2010-08-02,4003.191,4296.256,,4295.487
2010-08-02 15:00:00,1732064.0,9986355860.0,4295.451,4424.579,230738.0,4300.44,2010-08-02,4002.153,4286.439,,4285.112
2010-08-03 09:15:00,1737852.0,18808098720.0,4298.974,4505.742,436106.0,4304.571,2010-08-03,4076.273,4272.916,,4259.064
